"","countryname","townname","ref","vot","rate","party"
"65","屏東縣","內埔鄉",0.753429263663415,61.3,0.22908525883102,"民主進步黨"
"66","臺北市","內湖區",0.760646266399884,43.7,0.740609305262893,"無"
"67","苗栗縣","公館鄉",0.783683752071119,61.4,0.276357902395959,"中國國民黨"
"68","臺南市","六甲區",0.72414505777882,43.24,0.674711049442228,"民主進步黨"
"69","嘉義縣","六腳鄉",0.739771703442063,60.65,0.219738999904473,"民主進步黨"
"70","高雄市","六龜區",0.755772675252747,54.29,0.392102919971904,"中國國民黨"
"71","臺中市","太平區",0.78047236284693,56.62,0.37843935508112,"中國國民黨"
"72","嘉義縣","太保市",0.74375277576948,51.8,0.43581616943915,"民主進步黨"
"73","臺東縣","太麻里鄉",0.755832357331401,63.74,0.185805392738313,"中國國民黨"
"74","臺北市","文山區",0.777331415599466,47.15,0.648635027782537,"中國國民黨"
"75","雲林縣","斗六市",0.771956292297729,55.08,0.401518322980627,"中國國民黨"
"76","雲林縣","斗南鎮",0.762359373334345,52.06,0.464386041748645,"中國國民黨"
"77","嘉義縣","水上鄉",0.738654897933285,50.45,0.46413260244457,"民主進步黨"
"78","南投縣","水里鄉",0.786159898023496,69.89,0.124853195054365,"中國國民黨"
"79","雲林縣","水林鄉",0.737731318146566,50.78,0.452798972324864,"民主進步黨"
"80","宜蘭縣","冬山鄉",0.784433790513585,45.83,0.711616387766932,"中國國民黨"
"81","臺中市","北屯區",0.787544636729753,60.67,0.298079177072282,"中國國民黨"
"82","彰化縣","北斗鎮",0.770332915132281,49.47,0.557171851894646,"中國國民黨"
"83","臺北市","北投區",0.748191051529314,41.8,0.789930745285441,"無"
"84","臺南市","北門區",0.755181545109346,42.63,0.771479111211226,"民主進步黨"
"85","連江縣","北竿鄉",0.868697478991597,77.38,0.122638251475312,"中國國民黨"
"86","新竹縣","北埔鄉",0.786374758520698,46.27,0.699534814179162,"中國國民黨"
"87","新竹市","北區",0.763348837701274,48.23,0.582726182254351,"民主進步黨"
"88","臺中市","北區",0.777445949792087,59.67,0.3029092505314,"中國國民黨"
"89","臺南市","北區",0.73759516251023,37.52,0.965871968310847,"中國國民黨"
"90","雲林縣","北港鎮",0.749748788108677,49.22,0.523260439066796,"中國國民黨"
"91","雲林縣","古坑鄉",0.761091487177553,54.35,0.400352322313804,"中國國民黨"
"92","雲林縣","四湖鄉",0.749625442518442,51.31,0.460973382417544,"中國國民黨"
"93","臺中市","外埔區",0.784413735522036,60.07,0.305832754323349,"中國國民黨"
"94","高雄市","左營區",0.77134625101625,61.99,0.244307551244153,"中國國民黨"
"95","臺南市","左鎮區",0.743354610521728,41.8,0.778360312252937,"民主進步黨"
"96","嘉義縣","布袋鎮",0.737462898132523,54.47,0.353888191908432,"民主進步黨"
"97","新北市","平溪區",0.743027297769984,53.28,0.394570754072793,"中國國民黨"
"98","桃園市","平鎮區",0.790157950776824,51.77,0.526285398448568,"民主進步黨"
"99","嘉義縣","民雄鄉",0.737870180382534,44.72,0.6499780420003,"民主進步黨"
"100","高雄市","永安區",0.725024020666134,49.62,0.461152802632274,"中國國民黨"
"101","新北市","永和區",0.785116533015731,67.46,0.163825278706984,"中國國民黨"
"102","臺南市","永康區",0.75387257385654,34.81,1.16567817827216,"中國國民黨"
"103","彰化縣","永靖鄉",0.771153454114929,46.77,0.648820727207459,"中國國民黨"
"104","臺南市","玉井區",0.764540500188077,42.17,0.812996206279527,"中國國民黨"
"105","花蓮縣","玉里鎮",0.76581192582955,76.13,0.00592660689550795,"中國國民黨"
"106","彰化縣","田中鎮",0.758095905055281,49.06,0.545242366602694,"中國國民黨"
"107","彰化縣","田尾鄉",0.774658537497957,49.86,0.553667343557875,"中國國民黨"
"108","高雄市","田寮區",0.719337629084087,53.56,0.34305009164318,"民主進步黨"
"109","高雄市","甲仙區",0.781295061489777,60.17,0.298479410818975,"中國國民黨"
"110","澎湖縣","白沙鄉",0.750812779906879,38.13,0.969086755591082,"中國國民黨"
"111","臺南市","白河區",0.734079121530632,46.44,0.580704396060792,"民主進步黨"
"112","臺中市","石岡區",0.777273429675682,59.43,0.307880581651828,"中國國民黨"
"113","新北市","石門區",0.765304413303804,58.7,0.303755388933227,"中國國民黨"
"114","新北市","石碇區",0.727619196644993,52.27,0.392039786961916,"民主進步黨"
"115","花蓮縣","光復鄉",0.776301225560894,77.36,0.00349176003217933,"中國國民黨"
"116","花蓮縣","吉安鄉",0.798139615195676,68.51,0.164997248862466,"中國國民黨"
"117","南投縣","名間鄉",0.787062066482222,64.75,0.215539871015015,"中國國民黨"
"118","臺中市","后里區",0.781483691825775,57.18,0.366708100429827,"中國國民黨"
"119","臺南市","安平區",0.743025358468712,36.84,1.01689836717891,"中國國民黨"
"120","臺南市","安定區",0.738894004403229,40.09,0.843088062866622,"民主進步黨"
"121","臺南市","安南區",0.733833441526265,38.42,0.91002978013083,"民主進步黨"
"122","基隆市","安樂區",0.781245614907192,54.96,0.421480376468691,"民主進步黨"
"123","新竹縣","尖石鄉",0.78073421949466,51.39,0.519233740989803,"中國國民黨"
"124","臺東縣","成功鎮",0.76853302044482,60.8,0.264034573100034,"中國國民黨"
"125","嘉義縣","朴子市",0.754310874361224,53.77,0.402847078968242,"民主進步黨"
"126","新北市","汐止區",0.770108950146668,61.28,0.256705205852918,"中國國民黨"
"127","臺東縣","池上鄉",0.763833560246473,58.33,0.30950378921048,"中國國民黨"
"128","南投縣","竹山鎮",0.778781711034634,68,0.145267222109756,"中國國民黨"
"129","新竹縣","竹北市",0.781966588950193,37.89,1.06378091567747,"民國黨"
"130","屏東縣","竹田鄉",0.738747861557708,61.83,0.194804886879683,"民主進步黨"
"131","新竹縣","竹東鎮",0.786690812943424,42.05,0.870846166333947,"中國國民黨"
"132","苗栗縣","竹南鎮",0.780199424294951,54.16,0.440545465832628,"中國國民黨"
"133","嘉義縣","竹崎鄉",0.761869391388164,42.08,0.810526120219022,"民主進步黨"
"134","彰化縣","竹塘鄉",0.749689058589733,47.2,0.588324276673162,"民主進步黨"
"135","臺中市","西屯區",0.783594843188548,60.3,0.299493935636067,"中國國民黨"
"136","嘉義市","西區",0.744967816760486,40.7,0.830387756168269,"民主進步黨"
"137","臺中市","西區",0.763562600533032,56.11,0.36083158177336,"中國國民黨"
"138","臺南市","西港區",0.757731284117941,43.79,0.730375163548621,"民主進步黨"
"139","苗栗縣","西湖鄉",0.797107022451668,60.1,0.326301202082642,"中國國民黨"
"140","澎湖縣","西嶼鄉",0.755910236521772,38.54,0.961365429480467,"中國國民黨"
"141","雲林縣","西螺鎮",0.749272517245318,48.96,0.530376873458575,"民主進步黨"
"142","彰化縣","伸港鄉",0.786488945121395,62.3,0.262422062795177,"中國國民黨"
"143","宜蘭縣","壯圍鄉",0.757304892089361,45.66,0.658574008080072,"中國國民黨"
"144","高雄市","杉林區",0.751325352632399,56.45,0.330957223440919,"中國國民黨"
"145","臺中市","沙鹿區",0.769523042091302,55.63,0.383287870018519,"中國國民黨"
"146","屏東縣","牡丹鄉",0.804401969564441,55.41,0.45172707013976,"中國國民黨"
"147","彰化縣","秀水鄉",0.760407227258509,58.9,0.29101396818083,"中國國民黨"
"148","花蓮縣","秀林鄉",0.775895271744379,80.55,0.0367532318505536,"中國國民黨"
"149","新竹縣","芎林鄉",0.77470913261125,40.07,0.933389400077989,"中國國民黨"
"150","屏東縣","車城鄉",0.746480725452021,64.93,0.149669991455446,"民主進步黨"
"151","高雄市","那瑪夏區",0.767287115649906,85.08,0.0981580681124751,"中國國民黨"
"152","屏東縣","里港鄉",0.734775743947493,62.71,0.171704263988986,"民主進步黨"
"153","屏東縣","佳冬鄉",0.739618633789038,61.32,0.206162155559423,"民主進步黨"
"154","臺南市","佳里區",0.751990632153989,40.53,0.855392628063136,"民主進步黨"
"155","屏東縣","來義鄉",0.807893226843074,56.24,0.436510005055252,"中國國民黨"
"156","臺東縣","卑南鄉",0.756714791141392,59.3,0.276078905803359,"中國國民黨"
"157","花蓮縣","卓溪鄉",0.780391773171441,88.1,0.114197760304834,"中國國民黨"
"158","苗栗縣","卓蘭鎮",0.781781163021227,61.94,0.262158803715252,"中國國民黨"
"159","臺中市","和平區",0.812636830144677,70.15,0.158427412893339,"中國國民黨"
"160","彰化縣","和美鎮",0.767832620914675,59.04,0.3005295069693,"中國國民黨"
"161","新北市","坪林區",0.759207415506823,55.46,0.368927903907002,"民主進步黨"
"162","臺南市","官田區",0.719078318302559,45.37,0.584920251934227,"民主進步黨"
"163","宜蘭縣","宜蘭市",0.784927337896252,48.45,0.620077064801345,"中國國民黨"
"164","高雄市","岡山區",0.762460221182744,54.93,0.388057930425531,"中國國民黨"
"165","臺東縣","延平鄉",0.741752078194939,73.81,0.00494794498704665,"中國國民黨"
"166","臺南市","東山區",0.739477491351575,42.01,0.760241588554095,"民主進步黨"
"167","連江縣","東引鄉",0.861209964412811,59.1,0.457208061612202,"中國國民黨"
"168","嘉義縣","東石鄉",0.750288595205335,54.97,0.364905576142141,"民主進步黨"
"169","臺東縣","東河鄉",0.770805035054302,59.09,0.304459358697414,"中國國民黨"
"170","新竹市","東區",0.761177833052138,48.56,0.56749965620292,"民主進步黨"
"171","嘉義市","東區",0.744724092996488,43.64,0.70651717001945,"中國國民黨"
"172","臺中市","東區",0.759532085803179,53.03,0.432268689049933,"中國國民黨"
"173","臺南市","東區",0.739087937110785,40.61,0.819965370871178,"中國國民黨"
"174","屏東縣","東港鎮",0.743220329216898,50.58,0.469395668677141,"民主進步黨"
"175","臺中市","東勢區",0.778438716885651,62.23,0.250905860333684,"中國國民黨"
"176","雲林縣","東勢鄉",0.748989213891352,57.56,0.301232129762599,"中國國民黨"
"177","臺北市","松山區",0.753614842458435,43.36,0.738041610835875,"中國國民黨"
"178","新北市","板橋區",0.748739053667101,53.97,0.387324538942192,"中國國民黨"
"179","屏東縣","枋山鄉",0.751461668247944,62.52,0.201954043902661,"民主進步黨"
"180","屏東縣","枋寮鄉",0.748842768418267,50.44,0.48462087315279,"中國國民黨"
"181","新北市","林口區",0.764897257419476,59.08,0.294680530500129,"中國國民黨"
"182","雲林縣","林內鄉",0.76582522896051,49.63,0.543069169777373,"中國國民黨"
"183","高雄市","林園區",0.738988501929904,51.4,0.4377208208753,"民主進步黨"
"184","屏東縣","林邊鄉",0.742496392365969,59.45,0.248942628033589,"民主進步黨"
"185","彰化縣","社頭鄉",0.766806143220584,48.04,0.596182646171074,"中國國民黨"
"186","彰化縣","芬園鄉",0.772035784452832,47.37,0.629798996100553,"中國國民黨"
"187","花蓮縣","花蓮市",0.797341706884475,65.99,0.208276567486703,"中國國民黨"
"188","彰化縣","花壇鄉",0.755430136625503,55.34,0.36507072032075,"中國國民黨"
"189","彰化縣","芳苑鄉",0.773745959873522,47.78,0.619392967504232,"中國國民黨"
"190","雲林縣","虎尾鎮",0.761539446233091,55.93,0.361593860599125,"中國國民黨"
"191","新北市","金山區",0.752944441873063,53.89,0.39718768208028,"中國國民黨"
"192","金門縣","金沙鎮",0.838467547932234,57.2,0.465852356524884,"無"
"193","金門縣","金城鎮",0.835052685264277,54.28,0.538416885158948,"中國國民黨"
"194","臺東縣","金峰鄉",0.748382226197929,72.3,0.0351068135517685,"中國國民黨"
"195","金門縣","金湖鎮",0.835036840576205,54.42,0.534430063535842,"無"
"196","金門縣","金寧鄉",0.819249727337859,54.92,0.491714725669808,"中國國民黨"
"197","屏東縣","長治鄉",0.747653989117422,57.75,0.294638942194669,"民主進步黨"
"198","臺東縣","長濱鄉",0.767463236544049,60.49,0.268743985029012,"中國國民黨"
"199","嘉義縣","阿里山鄉",0.800821673849734,44.83,0.786352161163805,"民主進步黨"
"200","高雄市","阿蓮區",0.743948165277861,50.72,0.466774773812817,"民主進步黨"
"201","基隆市","信義區",0.801536457129896,50.35,0.591929408400985,"中國國民黨"
"202","臺北市","信義區",0.760754488082229,43.99,0.729380513940053,"中國國民黨"
"203","南投縣","信義鄉",0.789208406708082,80.96,0.0251872446787523,"中國國民黨"
"204","高雄市","前金區",0.733331216253643,53.83,0.362309523042249,"中國國民黨"
"205","高雄市","前鎮區",0.747661976618632,52.53,0.423304733711464,"中國國民黨"
"206","臺南市","南化區",0.757330170143873,41.26,0.835506956238181,"中國國民黨"
"207","臺中市","南屯區",0.778308382915573,58.19,0.337529443058211,"中國國民黨"
"208","屏東縣","南州鄉",0.750497337860521,54.91,0.366777158733419,"民主進步黨"
"209","苗栗縣","南庄鄉",0.776604301809561,66.42,0.169232613383862,"中國國民黨"
"210","南投縣","南投市",0.79740208401878,68.02,0.172305327872361,"中國國民黨"
"211","連江縣","南竿鄉",0.862968969176847,62.12,0.389196666414757,"中國國民黨"
"212","臺中市","南區",0.769724914965194,56.24,0.368643163167129,"中國國民黨"
"213","臺南市","南區",0.729286276858464,39.35,0.853332342715284,"民主進步黨"
"214","臺北市","南港區",0.76016444818673,43.37,0.752742559803389,"無"
"215","宜蘭縣","南澳鄉",0.818500939717655,88.73,0.0775375411724837,"中國國民黨"
"216","屏東縣","屏東市",0.760336125921975,52.39,0.451300106741698,"民主進步黨"
"217","臺南市","後壁區",0.740802464162095,45.95,0.61219252265962,"民主進步黨"
"218","苗栗縣","後龍鎮",0.743148747820845,49.69,0.495570029826615,"無"
"219","屏東縣","恆春鎮",0.766614276357191,58.05,0.32061029518896,"民主進步黨"
"220","屏東縣","春日鄉",0.765626289843952,57.38,0.334308626427243,"中國國民黨"
"221","臺南市","柳營區",0.758206242376186,42.68,0.77649072721693,"民主進步黨"
"222","高雄市","美濃區",0.775212134693449,61.09,0.268967318208297,"中國國民黨"
"223","苗栗縣","苑裡鎮",0.740027982490799,54.92,0.347465372343043,"中國國民黨"
"224","高雄市","苓雅區",0.736954470156838,54.6,0.349733461825711,"中國國民黨"
"225","苗栗縣","苗栗市",0.801840692260101,61.27,0.308700330112782,"中國國民黨"
"226","高雄市","茂林區",0.8092407633594,91.83,0.118762100229337,"中國國民黨"
"227","高雄市","茄萣區",0.723840700998436,50.74,0.426568192744256,"民主進步黨"
"228","新竹市","香山區",0.775114447539819,54.43,0.424057408671356,"民主進步黨"
"229","宜蘭縣","員山鄉",0.760832248114698,44.47,0.71088879719968,"民主進步黨"
"230","彰化縣","員林市",0.768065587974951,49.95,0.537668844794697,"中國國民黨"
"231","彰化縣","埔心鄉",0.755825045129957,47.38,0.595240703102484,"中國國民黨"
"232","南投縣","埔里鎮",0.804435673681327,70.04,0.148537512394812,"中國國民黨"
"233","彰化縣","埔鹽鄉",0.769737116571252,60.82,0.265598679005675,"中國國民黨"
"234","新竹縣","峨眉鄉",0.766138435837805,53.52,0.431499319577363,"中國國民黨"
"235","屏東縣","崁頂鄉",0.7481912829334,59.33,0.261067390752402,"民主進步黨"
"236","桃園市","桃園區",0.766750196139393,52.11,0.471407016195342,"民主進步黨"
"237","高雄市","桃源區",0.777612025782297,88.51,0.121441615882616,"中國國民黨"
"238","新北市","泰山區",0.767514648294421,54.23,0.415295313100536,"中國國民黨"
"239","苗栗縣","泰安鄉",0.781715696607487,65.21,0.198766595012247,"中國國民黨"
"240","屏東縣","泰武鄉",0.750992916666373,52.21,0.438408191278248,"民主進步黨"
"241","臺東縣","海端鄉",0.740131778959052,74.82,0.0107835084749367,"中國國民黨"
"242","金門縣","烈嶼鄉",0.857492463586857,46.97,0.825617337847257,"無"
"243","臺中市","烏日區",0.776499231318175,56.91,0.364433722224872,"中國國民黨"
"244","新北市","烏來區",0.788424705231975,64.77,0.217268342183071,"中國國民黨"
"245","金門縣","烏坵鄉",0.87012012012012,69.86,0.245519782593931,"無"
"246","屏東縣","琉球鄉",0.767089129464417,69.26,0.107549999226707,"中國國民黨"
"247","臺中市","神岡區",0.766531107230554,49.65,0.543869299558015,"民主進步黨"
"248","南投縣","草屯鎮",0.791393335497119,53.79,0.471264799213829,"中國國民黨"
"249","新北市","貢寮區",0.734306733709193,54.21,0.354559553051453,"民主進步黨"
"250","澎湖縣","馬公市",0.780225068363432,41.14,0.896512076722003,"中國國民黨"
"251","屏東縣","高樹鄉",0.718629775609471,63.26,0.135993954488573,"民主進步黨"
"252","南投縣","國姓鄉",0.785624602169394,68.21,0.15177335019703,"中國國民黨"
"253","彰化縣","埤頭鄉",0.77212503970383,50.67,0.523830747392598,"中國國民黨"
"254","臺南市","將軍區",0.750302840168119,45.68,0.642519352382048,"民主進步黨"
"255","雲林縣","崙背鄉",0.738285955624275,54.85,0.346009034866499,"中國國民黨"
"256","澎湖縣","望安鄉",0.778461725729662,44.92,0.732995827537093,"民主進步黨"
"257","嘉義縣","梅山鄉",0.755282912128221,43.22,0.747531032226332,"民主進步黨"
"258","高雄市","梓官區",0.739737245621152,51.87,0.426136968616064,"民主進步黨"
"259","臺中市","梧棲區",0.761135039204958,51.14,0.488336017217359,"中國國民黨"
"260","新北市","淡水區",0.765861771489227,60.33,0.269454287235582,"中國國民黨"
"261","新北市","深坑區",0.767348576146576,59.97,0.279554070612933,"中國國民黨"
"262","臺中市","清水區",0.769309864030823,52.13,0.475752664551742,"中國國民黨"
"263","連江縣","莒光鄉",0.830101151818244,67.16,0.236005288591786,"中國國民黨"
"264","苗栗縣","通霄鎮",0.724876122322249,49.99,0.450042253095117,"無"
"265","苗栗縣","造橋鄉",0.783457506641555,60.51,0.294757075923905,"中國國民黨"
"266","南投縣","魚池鄉",0.784906355902481,68.99,0.137710328891842,"中國國民黨"
"267","高雄市","鳥松區",0.74107329579396,52.23,0.418865203511315,"中國國民黨"
"268","南投縣","鹿谷鄉",0.796298022993936,72.48,0.0986451752123847,"中國國民黨"
"269","嘉義縣","鹿草鄉",0.757385328376237,60.44,0.253119338809128,"民主進步黨"
"270","臺東縣","鹿野鄉",0.738221316372164,52.09,0.417203525383306,"中國國民黨"
"271","彰化縣","鹿港鎮",0.767893323706394,57.8,0.32853516212179,"中國國民黨"
"272","雲林縣","麥寮鄉",0.738936680037653,68.02,0.0863520729750853,"中國國民黨"
"273","臺南市","麻豆區",0.729808711382799,48.58,0.502282238334292,"民主進步黨"
"274","臺南市","善化區",0.730072449568459,39.4,0.852975760326039,"民主進步黨"
"275","花蓮縣","富里鄉",0.768228572178951,77.81,0.0126865799011044,"中國國民黨"
"276","桃園市","復興區",0.790910278293804,52.38,0.509947075780459,"民主進步黨"
"277","新竹縣","湖口鄉",0.787980459411949,39.87,0.976374365216828,"中國國民黨"
"278","高雄市","湖內區",0.739885480909828,49.67,0.489602337245476,"中國國民黨"
"279","澎湖縣","湖西鄉",0.789192879435979,39.34,1.00608256084387,"民主進步黨"
"280","嘉義縣","番路鄉",0.780299367932215,36.38,1.14485807567954,"中國國民黨"
"281","雲林縣","莿桐鄉",0.741433971225413,48.24,0.536969260417523,"民主進步黨"
"282","南投縣","集集鎮",0.794818801740808,68.63,0.158121523737153,"中國國民黨"
"283","臺南市","新化區",0.752584718225146,38.46,0.956798539326953,"民主進步黨"
"284","臺南市","新市區",0.737495848966923,37.42,0.970860098789212,"民主進步黨"
"285","新北市","新店區",0.79503281493137,68.73,0.156747875645816,"中國國民黨"
"286","臺中市","新社區",0.78990141951456,58.51,0.350028062749206,"中國國民黨"
"287","花蓮縣","新城鄉",0.781527491443167,71.41,0.0944230380103164,"中國國民黨"
"288","桃園市","新屋區",0.755100027668361,61.28,0.232212838884401,"民主進步黨"
"289","新竹縣","新埔鎮",0.783663266067382,35.99,1.17744725220167,"中國國民黨"
"290","屏東縣","新埤鄉",0.743579757201168,57.1,0.302241256044077,"民主進步黨"
"291","新北市","新莊區",0.74974200092766,51.72,0.44961717116717,"中國國民黨"
"292","嘉義縣","新港鄉",0.735845722839872,58.72,0.253143260967085,"民主進步黨"
"293","屏東縣","新園鄉",0.740491283736414,58.2,0.272321793361536,"民主進步黨"
"294","高雄市","新興區",0.727749646663651,53.34,0.364360042489034,"中國國民黨"
"295","臺南市","新營區",0.757210039346361,36.98,1.04762044171542,"中國國民黨"
"296","新竹縣","新豐鄉",0.778206573523824,36.97,1.10496774012395,"民國黨"
"297","基隆市","暖暖區",0.78157023066585,53.24,0.468013205608283,"民主進步黨"
"298","桃園市","楊梅區",0.790905775323206,51.8,0.526845126106575,"民主進步黨"
"299","臺南市","楠西區",0.775490716143841,48.56,0.596974291894236,"中國國民黨"
"300","高雄市","楠梓區",0.76134043201445,56.58,0.345599915189909,"中國國民黨"
"301","嘉義縣","溪口鄉",0.741568486602306,54.43,0.362426027195124,"民主進步黨"
"302","彰化縣","溪州鄉",0.766641636236358,48.28,0.587907283008198,"中國國民黨"
"303","彰化縣","溪湖鎮",0.78333894079315,53.67,0.459547122774641,"中國國民黨"
"304","屏東縣","獅子鄉",0.801157609556183,64.02,0.251417696901255,"中國國民黨"
"305","苗栗縣","獅潭鄉",0.802454923146628,69.92,0.147675805415658,"中國國民黨"
"306","新北市","瑞芳區",0.772012413249178,62.49,0.235417528003165,"中國國民黨"
"307","花蓮縣","瑞穗鄉",0.769107244975853,75.78,0.0149211467087007,"中國國民黨"
"308","嘉義縣","義竹鄉",0.752811548513948,70.93,0.0613443514929477,"民主進步黨"
"309","屏東縣","萬丹鄉",0.73946887619487,58.29,0.268603321658724,"民主進步黨"
"310","新北市","萬里區",0.761375318314581,57.05,0.334575492225383,"中國國民黨"
"311","臺北市","萬華區",0.744602306117041,41.59,0.790339759839003,"無"
"312","花蓮縣","萬榮鄉",0.741775600434575,83.7,0.113768697210782,"中國國民黨"
"313","屏東縣","萬巒鄉",0.732270712640535,66.98,0.0932677107204165,"民主進步黨"
"314","高雄市","路竹區",0.752118554067917,52.43,0.434519462269534,"中國國民黨"
"315","臺東縣","達仁鄉",0.801360250614308,69.11,0.159543120553188,"中國國民黨"
"316","高雄市","鼓山區",0.758827415727036,57.04,0.330342594191858,"中國國民黨"
"317","花蓮縣","壽豐鄉",0.760580170858926,71.53,0.0633023498656877,"中國國民黨"
"318","彰化縣","彰化市",0.760946532029385,53.12,0.432504766621583,"中國國民黨"
"319","高雄市","旗山區",0.753561350972829,52.34,0.439742741637045,"中國國民黨"
"320","高雄市","旗津區",0.735136369880221,53.27,0.380019466642052,"民主進步黨"
"321","屏東縣","滿州鄉",0.757221147307423,60.64,0.248715612314351,"民主進步黨"
"322","屏東縣","瑪家鄉",0.780073344070956,51.4,0.51765242037151,"中國國民黨"
