"","countryname","townname","ref","vot","rate","party"
"166","臺南市","東山區",0.332831008404214,42.01,0.207733852882138,"民主進步黨"
"167","連江縣","東引鄉",0.293594306049822,59.1,0.503224524450386,"中國國民黨"
"168","嘉義縣","東石鄉",0.271839476496069,54.97,0.505476666370622,"民主進步黨"
"169","臺東縣","東河鄉",0.285546052734149,59.09,0.516760784000425,"中國國民黨"
"170","新竹市","東區",0.363431154216591,48.56,0.251583290328272,"民主進步黨"
"171","嘉義市","東區",0.355958139389334,43.64,0.184330569685303,"中國國民黨"
"172","臺中市","東區",0.330983174212815,53.03,0.375856733522883,"中國國民黨"
"173","臺南市","東區",0.366771747856539,40.61,0.0968437629733083,"中國國民黨"
"174","屏東縣","東港鎮",0.313681145859987,50.58,0.379831661012284,"民主進步黨"
"175","臺中市","東勢區",0.281723192951993,62.23,0.547287171859244,"中國國民黨"
"176","雲林縣","東勢鄉",0.294814233437668,57.56,0.487814048926914,"中國國民黨"
"177","臺北市","松山區",0.388348366373126,43.36,0.104362623678215,"中國國民黨"
"178","新北市","板橋區",0.364593298865079,53.97,0.324451919834946,"中國國民黨"
"179","屏東縣","枋山鄉",0.31039831654339,62.52,0.503521566629254,"民主進步黨"
"180","屏東縣","枋寮鄉",0.320618446320347,50.44,0.364356767802642,"中國國民黨"
"181","新北市","林口區",0.36727336385045,59.08,0.378345694227403,"中國國民黨"
"182","雲林縣","林內鄉",0.325088682916194,49.63,0.344975452516232,"中國國民黨"
"183","高雄市","林園區",0.330230614425288,51.4,0.357527987499439,"民主進步黨"
"184","屏東縣","林邊鄉",0.351921492576488,59.45,0.408037859417177,"民主進步黨"
"185","彰化縣","社頭鄉",0.300015147890766,48.04,0.375488867837705,"中國國民黨"
"186","彰化縣","芬園鄉",0.289056418796682,47.37,0.389790122869575,"中國國民黨"
"187","花蓮縣","花蓮市",0.298947505981032,65.99,0.546980594058141,"中國國民黨"
"188","彰化縣","花壇鄉",0.286707271457672,55.34,0.481916748359826,"中國國民黨"
"189","彰化縣","芳苑鄉",0.285347643406231,47.78,0.402788523637022,"中國國民黨"
"190","雲林縣","虎尾鎮",0.327367947951935,55.93,0.414682732072349,"中國國民黨"
"191","新北市","金山區",0.337598944973296,53.89,0.373540647665066,"中國國民黨"
"192","金門縣","金沙鎮",0.203697899908154,57.2,0.64388479037036,"無"
"193","金門縣","金城鎮",0.258135207069862,54.28,0.524437717262598,"中國國民黨"
"194","臺東縣","金峰鄉",0.275384455577389,72.3,0.619108636822422,"中國國民黨"
"195","金門縣","金湖鎮",0.249561343521744,54.42,0.541416127302932,"無"
"196","金門縣","金寧鄉",0.296846574212014,54.92,0.459492763634351,"中國國民黨"
"197","屏東縣","長治鄉",0.334410336574346,57.75,0.420934482122344,"民主進步黨"
"198","臺東縣","長濱鄉",0.259299388265466,60.49,0.571335116109331,"中國國民黨"
"199","嘉義縣","阿里山鄉",0.211981185661195,44.83,0.527144354982835,"民主進步黨"
"200","高雄市","阿蓮區",0.346231852581459,50.72,0.317366221251067,"民主進步黨"
"201","基隆市","信義區",0.341246538659109,50.35,0.322251164530071,"中國國民黨"
"202","臺北市","信義區",0.379760842642823,43.99,0.136710973760347,"中國國民黨"
"203","南投縣","信義鄉",0.208664869932845,80.96,0.742261771328007,"中國國民黨"
"204","高雄市","前金區",0.347524055992367,53.83,0.354404503079384,"中國國民黨"
"205","高雄市","前鎮區",0.338680800321299,52.53,0.355262135310681,"中國國民黨"
"206","臺南市","南化區",0.313957707211021,41.26,0.239074873458505,"中國國民黨"
"207","臺中市","南屯區",0.345863345488723,58.19,0.405630958087776,"中國國民黨"
"208","屏東縣","南州鄉",0.353298639926511,54.91,0.356585977187196,"民主進步黨"
"209","苗栗縣","南庄鄉",0.291621656602185,66.42,0.560943004212308,"中國國民黨"
"210","南投縣","南投市",0.295546442740116,68.02,0.565500672243287,"中國國民黨"
"211","連江縣","南竿鄉",0.265334017039247,62.12,0.572868613909776,"中國國民黨"
"212","臺中市","南區",0.347345159971055,56.24,0.382387695641795,"中國國民黨"
"213","臺南市","南區",0.343307487499087,39.35,0.127554034309817,"民主進步黨"
"214","臺北市","南港區",0.392772858936173,43.37,0.094367399270987,"無"
"215","宜蘭縣","南澳鄉",0.207288459650744,88.73,0.766382892312922,"中國國民黨"
"216","屏東縣","屏東市",0.345104548304842,52.39,0.341277823430345,"民主進步黨"
"217","臺南市","後壁區",0.345647673700745,45.95,0.247774377147453,"民主進步黨"
"218","苗栗縣","後龍鎮",0.319390533161942,49.69,0.357233783131532,"無"
"219","屏東縣","恆春鎮",0.326404136834823,58.05,0.43771897186077,"民主進步黨"
"220","屏東縣","春日鄉",0.331405507234487,57.38,0.422437247761439,"中國國民黨"
"221","臺南市","柳營區",0.332122527457258,42.68,0.221831004083276,"民主進步黨"
"222","高雄市","美濃區",0.276398296754898,61.09,0.547555579055659,"中國國民黨"
"223","苗栗縣","苑裡鎮",0.299317784493228,54.92,0.454993109080065,"中國國民黨"
"224","高雄市","苓雅區",0.347177810357936,54.6,0.364143204472645,"中國國民黨"
"225","苗栗縣","苗栗市",0.316180980526187,61.27,0.483954658844154,"中國國民黨"
"226","高雄市","茂林區",0.238558613009195,91.83,0.740217126201465,"中國國民黨"
"227","高雄市","茄萣區",0.338394778299375,50.74,0.33308084686761,"民主進步黨"
"228","新竹市","香山區",0.333053790049068,54.43,0.388106209720618,"民主進步黨"
"229","宜蘭縣","員山鄉",0.335481417941549,44.47,0.245600589292671,"民主進步黨"
"230","彰化縣","員林市",0.312651782123442,49.95,0.374070506259376,"中國國民黨"
"231","彰化縣","埔心鄉",0.307174047635538,47.38,0.351679933230186,"中國國民黨"
"232","南投縣","埔里鎮",0.294970799816014,70.04,0.578853798092498,"中國國民黨"
"233","彰化縣","埔鹽鄉",0.269996016376521,60.82,0.55607363305406,"中國國民黨"
"234","新竹縣","峨眉鄉",0.261879296745741,53.52,0.510688907425745,"中國國民黨"
"235","屏東縣","崁頂鄉",0.344360482203298,59.33,0.419584557216756,"民主進步黨"
"236","桃園市","桃園區",0.36184204752276,52.11,0.305618791934829,"民主進步黨"
"237","高雄市","桃源區",0.216017195894407,88.51,0.755940350362212,"中國國民黨"
"238","新北市","泰山區",0.350948947180193,54.23,0.352850917978623,"中國國民黨"
"239","苗栗縣","泰安鄉",0.24179718775018,65.21,0.62920228837574,"中國國民黨"
"240","屏東縣","泰武鄉",0.263027867626161,52.21,0.496211707285652,"民主進步黨"
"241","臺東縣","海端鄉",0.23952402442495,74.82,0.679866313251871,"中國國民黨"
"242","金門縣","烈嶼鄉",0.213359337214695,46.97,0.54575401912988,"無"
"243","臺中市","烏日區",0.318000814486705,56.91,0.441221552474601,"中國國民黨"
"244","新北市","烏來區",0.291385908098101,64.77,0.55012211193747,"中國國民黨"
"245","金門縣","烏坵鄉",0.236690865093769,69.86,0.661192577878945,"無"
"246","屏東縣","琉球鄉",0.236681576907645,69.26,0.658270896754772,"中國國民黨"
"247","臺中市","神岡區",0.301101153623773,49.65,0.393552560677194,"民主進步黨"
"248","南投縣","草屯鎮",0.312600321484687,53.79,0.418850489896474,"中國國民黨"
"249","新北市","貢寮區",0.313778569940523,54.21,0.421179542629546,"民主進步黨"
"250","澎湖縣","馬公市",0.301475856219947,41.14,0.267195293583016,"中國國民黨"
"251","屏東縣","高樹鄉",0.340803423147125,63.26,0.461265534070306,"民主進步黨"
"252","南投縣","國姓鄉",0.260231322072176,68.21,0.618485087124797,"中國國民黨"
"253","彰化縣","埤頭鄉",0.305699369389405,50.67,0.396685673200306,"中國國民黨"
"254","臺南市","將軍區",0.285853859959053,45.68,0.374225350352336,"民主進步黨"
"255","雲林縣","崙背鄉",0.316377853086819,54.85,0.423194433752381,"中國國民黨"
"256","澎湖縣","望安鄉",0.299754753475796,44.92,0.332692000276501,"民主進步黨"
"257","嘉義縣","梅山鄉",0.303449978139465,43.22,0.297894543869817,"民主進步黨"
"258","高雄市","梓官區",0.313688705383967,51.87,0.395240591124028,"民主進步黨"
"259","臺中市","梧棲區",0.31341887349104,51.14,0.387135562199765,"中國國民黨"
"260","新北市","淡水區",0.35802101172319,60.33,0.406562221576016,"中國國民黨"
"261","新北市","深坑區",0.358189914124109,59.97,0.40271816887759,"中國國民黨"
"262","臺中市","清水區",0.323624397338832,52.13,0.379197396242409,"中國國民黨"
"263","連江縣","莒光鄉",0.266227226952302,67.16,0.603592574520097,"中國國民黨"
"264","苗栗縣","通霄鎮",0.307794128714039,49.99,0.38428860029198,"無"
"265","苗栗縣","造橋鄉",0.282908098156346,60.51,0.532460588074126,"中國國民黨"
"266","南投縣","魚池鄉",0.295406750135424,68.99,0.571812218965903,"中國國民黨"
"267","高雄市","鳥松區",0.348005579140212,52.23,0.333705573156783,"中國國民黨"
"268","南投縣","鹿谷鄉",0.288398719484135,72.48,0.602098896958974,"中國國民黨"
"269","嘉義縣","鹿草鄉",0.356422183534476,60.44,0.41028758515143,"民主進步黨"
"270","臺東縣","鹿野鄉",0.309445455816835,52.09,0.405940764413832,"中國國民黨"
"271","彰化縣","鹿港鎮",0.302888242519749,57.8,0.475971898754759,"中國國民黨"
"272","雲林縣","麥寮鄉",0.296559135360821,68.02,0.564011856276358,"中國國民黨"
"273","臺南市","麻豆區",0.380100716578816,48.58,0.217577775671438,"民主進步黨"
"274","臺南市","善化區",0.368923854591316,39.4,0.0636450391083351,"民主進步黨"
"275","花蓮縣","富里鄉",0.274862641116473,77.81,0.646751521505626,"中國國民黨"
"276","桃園市","復興區",0.200212093293173,52.38,0.617769963166909,"民主進步黨"
"277","新竹縣","湖口鄉",0.305396464293848,39.87,0.23401940232293,"中國國民黨"
"278","高雄市","湖內區",0.321232444044368,49.67,0.353266671946109,"中國國民黨"
"279","澎湖縣","湖西鄉",0.281524409038778,39.34,0.28438126833051,"民主進步黨"
"280","嘉義縣","番路鄉",0.252166576131079,36.38,0.306853831415397,"中國國民黨"
"281","雲林縣","莿桐鄉",0.331294783914672,48.24,0.313236351752338,"民主進步黨"
"282","南投縣","集集鎮",0.304928567262159,68.63,0.555692019143,"中國國民黨"
"283","臺南市","新化區",0.348472161981804,38.46,0.0939361362927618,"民主進步黨"
"284","臺南市","新市區",0.349222766239916,37.42,0.0667483531803416,"民主進步黨"
"285","新北市","新店區",0.340249733252782,68.73,0.504947281750645,"中國國民黨"
"286","臺中市","新社區",0.280844041458174,58.51,0.520006765581655,"中國國民黨"
"287","花蓮縣","新城鄉",0.294495815146158,71.41,0.587598634440333,"中國國民黨"
"288","桃園市","新屋區",0.29645614967093,61.28,0.516226909805924,"民主進步黨"
"289","新竹縣","新埔鎮",0.29795539138792,35.99,0.172116167302251,"中國國民黨"
"290","屏東縣","新埤鄉",0.310703685287399,57.1,0.455860446081613,"民主進步黨"
"291","新北市","新莊區",0.365252161029939,51.72,0.293789325154798,"中國國民黨"
"292","嘉義縣","新港鄉",0.334706127312214,58.72,0.429996377193096,"民主進步黨"
"293","屏東縣","新園鄉",0.330640480381907,58.2,0.431889208965796,"民主進步黨"
"294","高雄市","新興區",0.360713368595559,53.34,0.323746965512638,"中國國民黨"
"295","臺南市","新營區",0.352622606896648,36.98,0.0464504951415682,"中國國民黨"
"296","新竹縣","新豐鄉",0.29985834522651,36.97,0.188914402957777,"民國黨"
"297","基隆市","暖暖區",0.344912551720229,53.24,0.352155237189653,"民主進步黨"
"298","桃園市","楊梅區",0.31530943875925,51.8,0.391294519769787,"民主進步黨"
"299","臺南市","楠西區",0.278382233384168,48.56,0.426725219554843,"中國國民黨"
"300","高雄市","楠梓區",0.332527310860339,56.58,0.412288245209723,"中國國民黨"
"301","嘉義縣","溪口鄉",0.343528181803238,54.43,0.368862425494694,"民主進步黨"
"302","彰化縣","溪州鄉",0.315883344633254,48.28,0.34572629529152,"中國國民黨"
"303","彰化縣","溪湖鎮",0.311377459413144,53.67,0.419829589317787,"中國國民黨"
"304","屏東縣","獅子鄉",0.251325536175883,64.02,0.60742652893489,"中國國民黨"
"305","苗栗縣","獅潭鄉",0.255706271282778,69.92,0.634287369446828,"中國國民黨"
"306","新北市","瑞芳區",0.327356974510104,62.49,0.476145023987671,"中國國民黨"
"307","花蓮縣","瑞穗鄉",0.240542132976452,75.78,0.682578341282063,"中國國民黨"
"308","嘉義縣","義竹鄉",0.318578609394937,70.93,0.55085491414784,"民主進步黨"
"309","屏東縣","萬丹鄉",0.33700814557745,58.29,0.421842261833163,"民主進步黨"
"310","新北市","萬里區",0.298091039941,57.05,0.477491603959684,"中國國民黨"
"311","臺北市","萬華區",0.386086171539334,41.59,0.071685088869117,"無"
"312","花蓮縣","萬榮鄉",0.243499539150498,83.7,0.709080598386502,"中國國民黨"
"313","屏東縣","萬巒鄉",0.340342402620399,66.98,0.491874585517469,"民主進步黨"
"314","高雄市","路竹區",0.330678892481662,52.43,0.369294502228377,"中國國民黨"
"315","臺東縣","達仁鄉",0.220280716072016,69.11,0.681260720486158,"中國國民黨"
"316","高雄市","鼓山區",0.33728801834689,57.04,0.408681594763516,"中國國民黨"
"317","花蓮縣","壽豐鄉",0.289071287273312,71.53,0.59587405665691,"中國國民黨"
"318","彰化縣","彰化市",0.32118487051863,53.12,0.39535980700559,"中國國民黨"
"319","高雄市","旗山區",0.3398187032278,52.34,0.350747605602215,"中國國民黨"
"320","高雄市","旗津區",0.350191756786281,53.27,0.342609805169362,"民主進步黨"
"321","屏東縣","滿州鄉",0.334830959537628,60.64,0.447838127411564,"民主進步黨"
"322","屏東縣","瑪家鄉",0.261349604046622,51.4,0.491537735317856,"中國國民黨"
