"","countryname","townname","ref","vot","rate","party"
"68","臺南市","六甲區",0.57087836431818,43.24,0.320255236628539,"民主進步黨"
"69","嘉義縣","六腳鄉",0.574346033566385,60.65,0.0530156082994472,"民主進步黨"
"70","高雄市","六龜區",0.465919917165651,54.29,0.141794221466844,"中國國民黨"
"71","臺中市","太平區",0.428185340088967,56.62,0.243756022449722,"中國國民黨"
"72","嘉義縣","太保市",0.506576494765913,51.8,0.0220530989075042,"民主進步黨"
"73","臺東縣","太麻里鄉",0.41823548606045,63.74,0.343841408753608,"中國國民黨"
"74","臺北市","文山區",0.38711525157721,47.15,0.178970834406766,"中國國民黨"
"75","雲林縣","斗六市",0.434085053781814,55.08,0.211900773816604,"中國國民黨"
"76","雲林縣","斗南鎮",0.467530638583929,52.06,0.101938842520305,"中國國民黨"
"77","嘉義縣","水上鄉",0.505629599009213,50.45,0.00223904659903384,"民主進步黨"
"78","南投縣","水里鄉",0.41820332255138,69.89,0.401626380667649,"中國國民黨"
"79","雲林縣","水林鄉",0.574622752114048,50.78,0.131592658751571,"民主進步黨"
"80","宜蘭縣","冬山鄉",0.531824039889987,45.83,0.160427754505755,"中國國民黨"
"81","臺中市","北屯區",0.413267463619516,60.67,0.318827322202875,"中國國民黨"
"82","彰化縣","北斗鎮",0.453784107383345,49.47,0.0827084952833136,"中國國民黨"
"83","臺北市","北投區",0.457687905523844,41.8,0.0949471424015418,"無"
"84","臺南市","北門區",0.563630352109763,42.63,0.322144855992875,"民主進步黨"
"85","連江縣","北竿鄉",0.197434735315446,77.38,0.744850432520747,"中國國民黨"
"86","新竹縣","北埔鄉",0.385433046486429,46.27,0.166991470744696,"中國國民黨"
"87","新竹市","北區",0.428796357882944,48.23,0.110934360599327,"民主進步黨"
"88","臺中市","北區",0.431733377720581,59.67,0.276464927567318,"中國國民黨"
"89","臺南市","北區",0.506075543820091,37.52,0.34881541529875,"中國國民黨"
"90","雲林縣","北港鎮",0.515313621291238,49.22,0.0469598157075137,"中國國民黨"
"91","雲林縣","古坑鄉",0.473097296623995,54.35,0.129535792780138,"中國國民黨"
"92","雲林縣","四湖鄉",0.522576129566352,51.31,0.0184683873832634,"中國國民黨"
"93","臺中市","外埔區",0.418209356856549,60.07,0.303796642489513,"中國國民黨"
"94","高雄市","左營區",0.436056940414166,61.99,0.296568897541271,"中國國民黨"
"95","臺南市","左鎮區",0.565578330617171,41.8,0.353058207218112,"民主進步黨"
"96","嘉義縣","布袋鎮",0.503825763958766,54.47,0.0750399046103074,"民主進步黨"
"97","新北市","平溪區",0.51290835099708,53.28,0.0373341760565324,"中國國民黨"
"98","桃園市","平鎮區",0.392569391480896,51.77,0.241704864823458,"民主進步黨"
"99","嘉義縣","民雄鄉",0.515502579501379,44.72,0.152733853983405,"民主進步黨"
"100","高雄市","永安區",0.498677389638725,49.62,0.00499272397969519,"中國國民黨"
"101","新北市","永和區",0.38003155020937,67.46,0.436656462778876,"中國國民黨"
"102","臺南市","永康區",0.491258028327534,34.81,0.411255467760798,"中國國民黨"
"103","彰化縣","永靖鄉",0.455724178117626,46.77,0.0256057769561121,"中國國民黨"
"104","臺南市","玉井區",0.477208700427626,42.17,0.131630781189532,"中國國民黨"
"105","花蓮縣","玉里鎮",0.366589493856315,76.13,0.518469074141187,"中國國民黨"
"106","彰化縣","田中鎮",0.439450803908269,49.06,0.104258451063455,"中國國民黨"
"107","彰化縣","田尾鄉",0.457509382654512,49.86,0.0824119882580996,"中國國民黨"
"108","高雄市","田寮區",0.580959057028297,53.56,0.0846883066249009,"民主進步黨"
"109","高雄市","甲仙區",0.467892769656981,60.17,0.222381968328103,"中國國民黨"
"110","澎湖縣","白沙鄉",0.440812153498801,38.13,0.156076982687651,"中國國民黨"
"111","臺南市","白河區",0.5892219166533,46.44,0.268781043611758,"民主進步黨"
"112","臺中市","石岡區",0.425511955000218,59.43,0.28401151775161,"中國國民黨"
"113","新北市","石門區",0.457071819532562,58.7,0.221342726520337,"中國國民黨"
"114","新北市","石碇區",0.511664445646384,52.27,0.0211125968119693,"民主進步黨"
"115","花蓮縣","光復鄉",0.363440975504073,77.36,0.530195222978189,"中國國民黨"
"116","花蓮縣","吉安鄉",0.343821476919028,68.51,0.498144100249558,"中國國民黨"
"117","南投縣","名間鄉",0.465531446693566,64.75,0.281032514758972,"中國國民黨"
"118","臺中市","后里區",0.435782005457876,57.18,0.237876870482903,"中國國民黨"
"119","臺南市","安平區",0.505537287749742,36.84,0.372251052523729,"中國國民黨"
"120","臺南市","安定區",0.55410775080992,40.09,0.382159518109056,"民主進步黨"
"121","臺南市","安南區",0.539658947005747,38.42,0.404630262898872,"民主進步黨"
"122","基隆市","安樂區",0.428575284020528,54.96,0.220205087298894,"民主進步黨"
"123","新竹縣","尖石鄉",0.410421072296522,51.39,0.201360046124691,"中國國民黨"
"124","臺東縣","成功鎮",0.35251647645336,60.8,0.420203163728027,"中國國民黨"
"125","嘉義縣","朴子市",0.526151910443637,53.77,0.0214768264020146,"民主進步黨"
"126","新北市","汐止區",0.429284787576447,61.28,0.299469994163761,"中國國民黨"
"127","臺東縣","池上鄉",0.417862406619531,58.33,0.283623509995661,"中國國民黨"
"128","南投縣","竹山鎮",0.437426903751984,68,0.3567251415412,"中國國民黨"
"129","新竹縣","竹北市",0.398435759025417,37.89,0.0515591423209745,"民國黨"
"130","屏東縣","竹田鄉",0.544437645705654,61.83,0.119460382167793,"民主進步黨"
"131","新竹縣","竹東鎮",0.345772729308689,42.05,0.177710512940098,"中國國民黨"
"132","苗栗縣","竹南鎮",0.414455142194746,54.16,0.234757861531119,"中國國民黨"
"133","嘉義縣","竹崎鄉",0.50224940513386,42.08,0.193558472276282,"民主進步黨"
"134","彰化縣","竹塘鄉",0.472690371157153,47.2,0.00146265075667951,"民主進步黨"
"135","臺中市","西屯區",0.410767879622003,60.3,0.318792902782748,"中國國民黨"
"136","嘉義市","西區",0.506308307924635,40.7,0.244000756571584,"民主進步黨"
"137","臺中市","西區",0.443862177142218,56.11,0.208942831683803,"中國國民黨"
"138","臺南市","西港區",0.573159149999476,43.79,0.308881365607389,"民主進步黨"
"139","苗栗縣","西湖鄉",0.363764705668199,60.1,0.394734266775043,"中國國民黨"
"140","澎湖縣","西嶼鄉",0.519025888051331,38.54,0.346720000133188,"中國國民黨"
"141","雲林縣","西螺鎮",0.509001354088155,48.96,0.0396269487094676,"民主進步黨"
"142","彰化縣","伸港鄉",0.440135927286262,62.3,0.293521786057365,"中國國民黨"
"143","宜蘭縣","壯圍鄉",0.550708332260113,45.66,0.206106728559162,"中國國民黨"
"144","高雄市","杉林區",0.482047378178202,56.45,0.146063103315851,"中國國民黨"
"145","臺中市","沙鹿區",0.432837924038784,55.63,0.221934344708281,"中國國民黨"
"146","屏東縣","牡丹鄉",0.371343064773772,55.41,0.32982662917565,"中國國民黨"
"147","彰化縣","秀水鄉",0.457500734523292,58.9,0.223258515240592,"中國國民黨"
"148","花蓮縣","秀林鄉",0.388528507703483,80.55,0.517655483918706,"中國國民黨"
"149","新竹縣","芎林鄉",0.354254657211869,40.07,0.115910513571578,"中國國民黨"
"150","屏東縣","車城鄉",0.550503305392037,64.93,0.152158778080953,"民主進步黨"
"151","高雄市","那瑪夏區",0.363268941997379,85.08,0.573026631408816,"中國國民黨"
"152","屏東縣","里港鄉",0.542819899763242,62.71,0.134396587843659,"民主進步黨"
"153","屏東縣","佳冬鄉",0.571903123316949,61.32,0.0673465047016485,"民主進步黨"
"154","臺南市","佳里區",0.555416414749862,40.53,0.370383456081573,"民主進步黨"
"155","屏東縣","來義鄉",0.265577999523142,56.24,0.527777383493701,"中國國民黨"
"156","臺東縣","卑南鄉",0.446208607471518,59.3,0.247540290941791,"中國國民黨"
"157","花蓮縣","卓溪鄉",0.321539078920229,88.1,0.635029422337992,"中國國民黨"
"158","苗栗縣","卓蘭鎮",0.42460905115093,61.94,0.31448328842278,"中國國民黨"
"159","臺中市","和平區",0.356546255196438,70.15,0.491737341131236,"中國國民黨"
"160","彰化縣","和美鎮",0.440859324322588,59.04,0.25328705229914,"中國國民黨"
"161","新北市","坪林區",0.534752514208887,55.46,0.0357870281123569,"民主進步黨"
"162","臺南市","官田區",0.600926243359713,45.37,0.324501307823922,"民主進步黨"
"163","宜蘭縣","宜蘭市",0.477092742536552,48.45,0.0152884570969002,"中國國民黨"
"164","高雄市","岡山區",0.467189301332301,54.93,0.149482429760966,"中國國民黨"
"165","臺東縣","延平鄉",0.314304675561603,73.81,0.57417060620295,"中國國民黨"
"166","臺南市","東山區",0.559653222977755,42.01,0.332190485545717,"民主進步黨"
"167","連江縣","東引鄉",0.220614828209765,59.1,0.626709258528317,"中國國民黨"
"168","嘉義縣","東石鄉",0.538525724618926,54.97,0.0203279523032098,"民主進步黨"
"169","臺東縣","東河鄉",0.40335905736668,59.09,0.31738186263889,"中國國民黨"
"170","新竹市","東區",0.413660812043658,48.56,0.148144950486701,"民主進步黨"
"171","嘉義市","東區",0.482787426953488,43.64,0.1062956621299,"中國國民黨"
"172","臺中市","東區",0.468017869114764,53.03,0.117446975080588,"中國國民黨"
"173","臺南市","東區",0.485613567716507,40.61,0.195797999794403,"中國國民黨"
"174","屏東縣","東港鎮",0.535002210293753,50.58,0.0577346980896654,"民主進步黨"
"175","臺中市","東勢區",0.393044466469819,62.23,0.368400343130614,"中國國民黨"
"176","雲林縣","東勢鄉",0.519644176805036,57.56,0.09721303543253,"中國國民黨"
"177","臺北市","松山區",0.421198338436247,43.36,0.0286016179975859,"中國國民黨"
"178","新北市","板橋區",0.477093600063413,53.97,0.11600222333998,"中國國民黨"
"179","屏東縣","枋山鄉",0.541327493745775,62.52,0.134153081020834,"民主進步黨"
"180","屏東縣","枋寮鄉",0.522859674298303,50.44,0.0365972924232811,"中國國民黨"
"181","新北市","林口區",0.429202960517096,59.08,0.273522409415883,"中國國民黨"
"182","雲林縣","林內鄉",0.464606327409359,49.63,0.0638599085042126,"中國國民黨"
"183","高雄市","林園區",0.528576398996554,51.4,0.0283587529115832,"民主進步黨"
"184","屏東縣","林邊鄉",0.574752169872605,59.45,0.0332175443690419,"民主進步黨"
"185","彰化縣","社頭鄉",0.468916661149693,48.04,0.0239037028524283,"中國國民黨"
"186","彰化縣","芬園鄉",0.446632051889598,47.37,0.0571415412928046,"中國國民黨"
"187","花蓮縣","花蓮市",0.35422436677012,65.99,0.463215082936626,"中國國民黨"
"188","彰化縣","花壇鄉",0.445037322341565,55.34,0.195812572566743,"中國國民黨"
"189","彰化縣","芳苑鄉",0.496285538987644,47.78,0.0386888635153699,"中國國民黨"
"190","雲林縣","虎尾鎮",0.44918326159871,55.93,0.196883136780422,"中國國民黨"
"191","新北市","金山區",0.488056724729127,53.89,0.0943464005768657,"中國國民黨"
"192","金門縣","金沙鎮",0.214610081252554,57.2,0.624807550257773,"無"
"193","金門縣","金城鎮",0.228893446813535,54.28,0.578309788479118,"中國國民黨"
"194","臺東縣","金峰鄉",0.299003981342943,72.3,0.586439859829954,"中國國民黨"
"195","金門縣","金湖鎮",0.232089077912073,54.42,0.573522458816477,"無"
"196","金門縣","金寧鄉",0.250590004390829,54.92,0.543718127474819,"中國國民黨"
"197","屏東縣","長治鄉",0.497735961406033,57.75,0.138119547348861,"民主進步黨"
"198","臺東縣","長濱鄉",0.415213678094266,60.49,0.313582942479309,"中國國民黨"
"199","嘉義縣","阿里山鄉",0.341809190662337,44.83,0.237543630019325,"民主進步黨"
"200","高雄市","阿蓮區",0.510765520637047,50.72,0.00702981198155994,"民主進步黨"
"201","基隆市","信義區",0.403465633488577,50.35,0.198677987113055,"中國國民黨"
"202","臺北市","信義區",0.423905326068805,43.99,0.0363597952516359,"中國國民黨"
"203","南投縣","信義鄉",0.405964126048506,80.96,0.498562097272102,"中國國民黨"
"204","高雄市","前金區",0.51199595177925,53.83,0.0488650347775402,"中國國民黨"
"205","高雄市","前鎮區",0.501593930436796,52.53,0.0451286304268109,"中國國民黨"
"206","臺南市","南化區",0.490753241826639,41.26,0.189416485280269,"中國國民黨"
"207","臺中市","南屯區",0.422464526434034,58.19,0.273991190180385,"中國國民黨"
"208","屏東縣","南州鄉",0.558381150962962,54.91,0.0169024785338951,"民主進步黨"
"209","苗栗縣","南庄鄉",0.37138092006684,66.42,0.440859801164047,"中國國民黨"
"210","南投縣","南投市",0.415726168554616,68.02,0.388817746905886,"中國國民黨"
"211","連江縣","南竿鄉",0.213707684783554,62.12,0.655976038661375,"中國國民黨"
"212","臺中市","南區",0.453958081646832,56.24,0.192819911723271,"中國國民黨"
"213","臺南市","南區",0.542760198513838,39.35,0.379314354545968,"民主進步黨"
"214","臺北市","南港區",0.440809665875319,43.37,0.016393050208253,"無"
"215","宜蘭縣","南澳鄉",0.269843259827394,88.73,0.695882723061655,"中國國民黨"
"216","屏東縣","屏東市",0.481807131256816,52.39,0.0803452352418103,"民主進步黨"
"217","臺南市","後壁區",0.591791408845105,45.95,0.287902957225473,"民主進步黨"
"218","苗栗縣","後龍鎮",0.459094424514923,49.69,0.076082864731489,"無"
"219","屏東縣","恆春鎮",0.493744252892834,58.05,0.149450038082973,"民主進步黨"
"220","屏東縣","春日鄉",0.367557095742258,57.38,0.359433433701189,"中國國民黨"
"221","臺南市","柳營區",0.561595072325905,42.68,0.315827254746732,"民主進步黨"
"222","高雄市","美濃區",0.434235819624808,61.09,0.289186741488283,"中國國民黨"
"223","苗栗縣","苑裡鎮",0.478465053742092,54.92,0.128796333317386,"中國國民黨"
"224","高雄市","苓雅區",0.491595582189257,54.6,0.0996417908621658,"中國國民黨"
"225","苗栗縣","苗栗市",0.331850652824879,61.27,0.458379871348329,"中國國民黨"
"226","高雄市","茂林區",0.32121607489429,91.83,0.650205733535565,"中國國民黨"
"227","高雄市","茄萣區",0.532298100701858,50.74,0.0490699659082734,"民主進步黨"
"228","新竹市","香山區",0.436915141474567,54.43,0.197289837452568,"民主進步黨"
"229","宜蘭縣","員山鄉",0.533245770725593,44.47,0.199113493873607,"民主進步黨"
"230","彰化縣","員林市",0.433206211569373,49.95,0.132720297158412,"中國國民黨"
"231","彰化縣","埔心鄉",0.458487304450838,47.38,0.0323189015389669,"中國國民黨"
"232","南投縣","埔里鎮",0.386765034853026,70.04,0.447794067885457,"中國國民黨"
"233","彰化縣","埔鹽鄉",0.405225559240275,60.82,0.333729761196523,"中國國民黨"
"234","新竹縣","峨眉鄉",0.414075742171977,53.52,0.22631587785505,"中國國民黨"
"235","屏東縣","崁頂鄉",0.552345703529291,59.33,0.0690279731513718,"民主進步黨"
"236","桃園市","桃園區",0.435247983152474,52.11,0.164751519569231,"民主進步黨"
"237","高雄市","桃源區",0.300950588927367,88.51,0.659981257567092,"中國國民黨"
"238","新北市","泰山區",0.455608663703664,54.23,0.159858632300084,"中國國民黨"
"239","苗栗縣","泰安鄉",0.331321617083787,65.21,0.491915937611123,"中國國民黨"
"240","屏東縣","泰武鄉",0.335388919988081,52.21,0.357615552598964,"民主進步黨"
"241","臺東縣","海端鄉",0.330088583913094,74.82,0.558823063468198,"中國國民黨"
"242","金門縣","烈嶼鄉",0.197725556719669,46.97,0.579038627379883,"無"
"243","臺中市","烏日區",0.445325197610824,56.91,0.217492184834257,"中國國民黨"
"244","新北市","烏來區",0.438959452642906,64.77,0.322279677871072,"中國國民黨"
"245","金門縣","烏坵鄉",0.274090107423441,69.86,0.607658019720239,"無"
"246","屏東縣","琉球鄉",0.434917918664507,69.26,0.372050362886937,"中國國民黨"
"247","臺中市","神岡區",0.461375161005927,49.65,0.0707448922337831,"民主進步黨"
"248","南投縣","草屯鎮",0.426245432355472,53.79,0.207574953791648,"中國國民黨"
"249","新北市","貢寮區",0.548826847843678,54.21,0.0124088689239579,"民主進步黨"
"250","澎湖縣","馬公市",0.404002540286051,41.14,0.0179811854981756,"中國國民黨"
"251","屏東縣","高樹鄉",0.582878260354401,63.26,0.0785990193575696,"民主進步黨"
"252","南投縣","國姓鄉",0.398546807747949,68.21,0.415706190077776,"中國國民黨"
"253","彰化縣","埤頭鄉",0.454183364501447,50.67,0.103644435560594,"中國國民黨"
"254","臺南市","將軍區",0.601927503304525,45.68,0.317704691997647,"民主進步黨"
"255","雲林縣","崙背鄉",0.506439086999202,54.85,0.0766835241582458,"中國國民黨"
"256","澎湖縣","望安鄉",0.486081648104897,44.92,0.0821051827802683,"民主進步黨"
"257","嘉義縣","梅山鄉",0.497274720339592,43.22,0.150566220128627,"民主進步黨"
"258","高雄市","梓官區",0.524803234160939,51.87,0.0117664047829946,"民主進步黨"
"259","臺中市","梧棲區",0.451961271272896,51.14,0.116227471112835,"中國國民黨"
"260","新北市","淡水區",0.428046755300315,60.33,0.290491040443701,"中國國民黨"
"261","新北市","深坑區",0.457885660134457,59.97,0.23647547084466,"中國國民黨"
"262","臺中市","清水區",0.450855346925818,52.13,0.13513265504351,"中國國民黨"
"263","連江縣","莒光鄉",0.236684569766141,67.16,0.647581045613251,"中國國民黨"
"264","苗栗縣","通霄鎮",0.455851095063054,49.99,0.0881154329604835,"無"
"265","苗栗縣","造橋鄉",0.376608661596716,60.51,0.377609218977498,"中國國民黨"
"266","南投縣","魚池鄉",0.428978362733763,68.99,0.378202112286182,"中國國民黨"
"267","高雄市","鳥松區",0.520188215496953,52.23,0.00404324048065741,"中國國民黨"
"268","南投縣","鹿谷鄉",0.420751264395423,72.48,0.419493288637662,"中國國民黨"
"269","嘉義縣","鹿草鄉",0.564179995454115,60.44,0.0665453417370699,"民主進步黨"
"270","臺東縣","鹿野鄉",0.441323373312138,52.09,0.152767568991863,"中國國民黨"
"271","彰化縣","鹿港鎮",0.483931868233564,57.8,0.162747632813902,"中國國民黨"
"272","雲林縣","麥寮鄉",0.441413462095899,68.02,0.351053422381801,"中國國民黨"
"273","臺南市","麻豆區",0.619616093314668,48.58,0.275455111804586,"民主進步黨"
"274","臺南市","善化區",0.550830409929841,39.4,0.398046725710256,"民主進步黨"
"275","花蓮縣","富里鄉",0.390008414673692,77.81,0.498768262853499,"中國國民黨"
"276","桃園市","復興區",0.36061443237448,52.38,0.311541748044138,"民主進步黨"
"277","新竹縣","湖口鄉",0.356311536444002,39.87,0.106316688126406,"中國國民黨"
"278","高雄市","湖內區",0.523675699525967,49.67,0.0543098440224821,"中國國民黨"
"279","澎湖縣","湖西鄉",0.438666251885892,39.34,0.115064188830431,"民主進步黨"
"280","嘉義縣","番路鄉",0.448161950269144,36.38,0.231891012284617,"中國國民黨"
"281","雲林縣","莿桐鄉",0.519048530123435,48.24,0.075971248182908,"民主進步黨"
"282","南投縣","集集鎮",0.41476471366803,68.63,0.395651007332027,"中國國民黨"
"283","臺南市","新化區",0.521489829654669,38.46,0.355927794213909,"民主進步黨"
"284","臺南市","新市區",0.546785254047388,37.42,0.4612112614842,"民主進步黨"
"285","新北市","新店區",0.373391915807425,68.73,0.456726442881675,"中國國民黨"
"286","臺中市","新社區",0.43586391648549,58.51,0.255060816124612,"中國國民黨"
"287","花蓮縣","新城鄉",0.380830756179606,71.41,0.466698282902106,"中國國民黨"
"288","桃園市","新屋區",0.448376469973287,61.28,0.268315159965263,"民主進步黨"
"289","新竹縣","新埔鎮",0.366028133578061,35.99,0.0170273230843603,"中國國民黨"
"290","屏東縣","新埤鄉",0.52972375875828,57.1,0.0722876379014359,"民主進步黨"
"291","新北市","新莊區",0.478136955181637,51.72,0.075527928883146,"中國國民黨"
"292","嘉義縣","新港鄉",0.580854276693082,58.72,0.0108067495008816,"民主進步黨"
"293","屏東縣","新園鄉",0.56947405142008,58.2,0.0215222484191068,"民主進步黨"
"294","高雄市","新興區",0.516103343615292,53.34,0.0324271773241621,"中國國民黨"
"295","臺南市","新營區",0.503695317578145,36.98,0.362074952888439,"中國國民黨"
"296","新竹縣","新豐鄉",0.378865734979619,36.97,0.0247923586140621,"民國黨"
"297","基隆市","暖暖區",0.426690669183133,53.24,0.198552462090284,"民主進步黨"
"298","桃園市","楊梅區",0.373354029248173,51.8,0.279239325775728,"民主進步黨"
"299","臺南市","楠西區",0.451948967371687,48.56,0.0692978431390298,"中國國民黨"
"300","高雄市","楠梓區",0.467262963163713,56.58,0.174155243613091,"中國國民黨"
"301","嘉義縣","溪口鄉",0.573767498088331,54.43,0.0541383393134864,"民主進步黨"
"302","彰化縣","溪州鄉",0.504175715462525,48.28,0.0442744727889921,"中國國民黨"
"303","彰化縣","溪湖鎮",0.430594034650488,53.67,0.19770069936559,"中國國民黨"
"304","屏東縣","獅子鄉",0.297131826892073,64.02,0.535876559056431,"中國國民黨"
"305","苗栗縣","獅潭鄉",0.346805194915167,69.92,0.503997146860459,"中國國民黨"
"306","新北市","瑞芳區",0.468146979388682,62.49,0.250844968173016,"中國國民黨"
"307","花蓮縣","瑞穗鄉",0.356479733956659,75.78,0.529585993723068,"中國國民黨"
"308","嘉義縣","義竹鄉",0.546294647445395,70.93,0.229811578393634,"民主進步黨"
"309","屏東縣","萬丹鄉",0.526563277878376,58.29,0.0966490343483006,"民主進步黨"
"310","新北市","萬里區",0.465214169451426,57.05,0.184550097368228,"中國國民黨"
"311","臺北市","萬華區",0.476276386922433,41.59,0.145170442227537,"無"
"312","花蓮縣","萬榮鄉",0.365951698291188,83.7,0.562781722471698,"中國國民黨"
"313","屏東縣","萬巒鄉",0.568114908343102,66.98,0.151814111162882,"民主進步黨"
"314","高雄市","路竹區",0.498595413763577,52.43,0.0490264852878558,"中國國民黨"
"315","臺東縣","達仁鄉",0.313575991059609,69.11,0.546265386977848,"中國國民黨"
"316","高雄市","鼓山區",0.474573726690414,57.04,0.167998375367437,"中國國民黨"
"317","花蓮縣","壽豐鄉",0.394856137568463,71.53,0.447985268323133,"中國國民黨"
"318","彰化縣","彰化市",0.45328776417972,53.12,0.146672130685769,"中國國民黨"
"319","高雄市","旗山區",0.514270600209824,52.34,0.017442491001483,"中國國民黨"
"320","高雄市","旗津區",0.576144206085781,53.27,0.0815547326558679,"民主進步黨"
"321","屏東縣","滿州鄉",0.50310311027319,60.64,0.170344475143157,"民主進步黨"
