"","countryname","townname","ref","vot","rate","party"
"146","屏東縣","牡丹鄉",0.298738185219166,55.41,0.460858716442582,"中國國民黨"
"147","彰化縣","秀水鄉",0.297098460151718,58.9,0.495588352883331,"中國國民黨"
"148","花蓮縣","秀林鄉",0.263159778060159,80.55,0.673296364916004,"中國國民黨"
"149","新竹縣","芎林鄉",0.286539709653759,40.07,0.284902147108164,"中國國民黨"
"150","屏東縣","車城鄉",0.33152895003848,64.93,0.489405590576806,"民主進步黨"
"151","高雄市","那瑪夏區",0.189573211669185,85.08,0.777182402833586,"中國國民黨"
"152","屏東縣","里港鄉",0.330539490161335,62.71,0.472907845381382,"民主進步黨"
"153","屏東縣","佳冬鄉",0.326959108050693,61.32,0.466798584392216,"民主進步黨"
"154","臺南市","佳里區",0.323813245646404,40.53,0.201052934501841,"民主進步黨"
"155","屏東縣","來義鄉",0.21801747871797,56.24,0.612344454626654,"中國國民黨"
"156","臺東縣","卑南鄉",0.273319917571626,59.3,0.53908951505628,"中國國民黨"
"157","花蓮縣","卓溪鄉",0.217398285103976,88.1,0.75323690680593,"中國國民黨"
"158","苗栗縣","卓蘭鎮",0.265395454346922,61.94,0.571528165406971,"中國國民黨"
"159","臺中市","和平區",0.205066795207055,70.15,0.707673848600064,"中國國民黨"
"160","彰化縣","和美鎮",0.304828807809501,59.04,0.483691043683095,"中國國民黨"
"161","新北市","坪林區",0.311050165651752,55.46,0.439145031280648,"民主進步黨"
"162","臺南市","官田區",0.371263562231169,45.37,0.181698121597599,"民主進步黨"
"163","宜蘭縣","宜蘭市",0.335844145101877,48.45,0.306823229923887,"中國國民黨"
"164","高雄市","岡山區",0.305354635019521,54.93,0.444102248280501,"中國國民黨"
"165","臺東縣","延平鄉",0.230551452701258,73.81,0.687641982520989,"中國國民黨"
"166","臺南市","東山區",0.300394459867249,42.01,0.284945346662107,"民主進步黨"
"167","連江縣","東引鄉",0.487410071942446,59.1,0.175279066087232,"中國國民黨"
"168","嘉義縣","東石鄉",0.249639994760095,54.97,0.545861388466264,"民主進步黨"
"169","臺東縣","東河鄉",0.259796778062449,59.09,0.560337150004317,"中國國民黨"
"170","新竹市","東區",0.362018560334938,48.56,0.254492256311906,"民主進步黨"
"171","嘉義市","東區",0.337320590563116,43.64,0.227038060121182,"中國國民黨"
"172","臺中市","東區",0.328205276915716,53.03,0.381095084073702,"中國國民黨"
"173","臺南市","東區",0.346797245123357,40.61,0.146029930747704,"中國國民黨"
"174","屏東縣","東港鎮",0.296880180508132,50.58,0.413048278947939,"民主進步黨"
"175","臺中市","東勢區",0.254382032806231,62.23,0.591222830136218,"中國國民黨"
"176","雲林縣","東勢鄉",0.294948997294264,57.56,0.487579921309479,"中國國民黨"
"177","臺北市","松山區",0.381830503246901,43.36,0.119394595832792,"中國國民黨"
"178","新北市","板橋區",0.356913473374393,53.97,0.33868172433872,"中國國民黨"
"179","屏東縣","枋山鄉",0.298408686547741,62.52,0.522698837895488,"民主進步黨"
"180","屏東縣","枋寮鄉",0.290280982917477,50.44,0.424502412931251,"中國國民黨"
"181","新北市","林口區",0.354719245443724,59.08,0.399595048334928,"中國國民黨"
"182","雲林縣","林內鄉",0.32080720870904,49.63,0.353602239151642,"中國國民黨"
"183","高雄市","林園區",0.315545120117246,51.4,0.386098988098744,"民主進步黨"
"184","屏東縣","林邊鄉",0.299569953268377,59.45,0.496097639582209,"民主進步黨"
"185","彰化縣","社頭鄉",0.282043066476452,48.04,0.412899528566918,"中國國民黨"
"186","彰化縣","芬園鄉",0.303717008623787,47.37,0.358841020426879,"中國國民黨"
"187","花蓮縣","花蓮市",0.280412995075946,65.99,0.575067441921584,"中國國民黨"
"188","彰化縣","花壇鄉",0.292950907533902,55.34,0.470634428019694,"中國國民黨"
"189","彰化縣","芳苑鄉",0.257164737070504,47.78,0.461773258538082,"中國國民黨"
"190","雲林縣","虎尾鎮",0.303041662161465,55.93,0.458176895831459,"中國國民黨"
"191","新北市","金山區",0.2973860846407,53.89,0.448160911781964,"中國國民黨"
"192","金門縣","金沙鎮",0.192368573439629,57.2,0.663691305175474,"無"
"193","金門縣","金城鎮",0.255224763720981,54.28,0.529799624685002,"中國國民黨"
"194","臺東縣","金峰鄉",0.259005363104767,72.3,0.641762983257584,"中國國民黨"
"195","金門縣","金湖鎮",0.234215710068874,54.42,0.569614645224413,"無"
"196","金門縣","金寧鄉",0.281723318895767,54.92,0.487029645127883,"中國國民黨"
"197","屏東縣","長治鄉",0.322729715648383,57.75,0.441160665543926,"民主進步黨"
"198","臺東縣","長濱鄉",0.241906064028512,60.49,0.600089165104129,"中國國民黨"
"199","嘉義縣","阿里山鄉",0.201804810010465,44.83,0.549844278361665,"民主進步黨"
"200","高雄市","阿蓮區",0.311296448179159,50.72,0.386245173148346,"民主進步黨"
"201","基隆市","信義區",0.331808703483742,50.35,0.340995623666848,"中國國民黨"
"202","臺北市","信義區",0.372908695566961,43.99,0.152287575433142,"中國國民黨"
"203","南投縣","信義鄉",0.233089473779566,80.96,0.712093041280181,"中國國民黨"
"204","高雄市","前金區",0.336154791791508,53.83,0.375525187086183,"中國國民黨"
"205","高雄市","前鎮區",0.324831201797306,52.53,0.381627257191497,"中國國民黨"
"206","臺南市","南化區",0.287106407208476,41.26,0.304153157517023,"中國國民黨"
"207","臺中市","南屯區",0.334073789549908,58.19,0.425891408231813,"中國國民黨"
"208","屏東縣","南州鄉",0.342970947960901,54.91,0.375394376323254,"民主進步黨"
"209","苗栗縣","南庄鄉",0.268541840238793,66.42,0.595691297442347,"中國國民黨"
"210","南投縣","南投市",0.277487760967236,68.02,0.59204974865152,"中國國民黨"
"211","連江縣","南竿鄉",0.247228477340153,62.12,0.602014685543863,"中國國民黨"
"212","臺中市","南區",0.339842986672673,56.24,0.395727264095531,"中國國民黨"
"213","臺南市","南區",0.332797707998024,39.35,0.154262495557753,"民主進步黨"
"214","臺北市","南港區",0.384017786964487,43.37,0.114554330264037,"無"
"215","宜蘭縣","南澳鄉",0.192762481457418,88.73,0.782753880922554,"中國國民黨"
"216","屏東縣","屏東市",0.318436508229764,52.39,0.39218074397831,"民主進步黨"
"217","臺南市","後壁區",0.315638643464366,45.95,0.313082386366995,"民主進步黨"
