"","countryname","townname","ref","vot","rate","party"
"43","高雄市","大樹區",0.762552196121925,50.38,0.51360102445797,"民主進步黨"
"44","高雄市","小港區",0.778085716123033,51.7,0.505001385150933,"中國國民黨"
"45","臺南市","山上區",0.759523607473074,37.37,1.03244208582573,"民主進步黨"
"46","基隆市","中山區",0.770098725084366,54.49,0.413284501898268,"民主進步黨"
"47","臺北市","中山區",0.754270327774484,41.55,0.815331715462055,"無"
"48","基隆市","中正區",0.773337824762211,52.79,0.464932420462608,"民主進步黨"
"49","臺北市","中正區",0.768306781218814,41.83,0.836736268751647,"中國國民黨"
"50","臺南市","中西區",0.734049556786495,37.54,0.955379746367862,"民主進步黨"
"51","新北市","中和區",0.792328612063392,63.31,0.251506258195217,"中國國民黨"
"52","嘉義縣","中埔鄉",0.759469269977851,48.74,0.558205313865102,"民主進步黨"
"53","臺中市","中區",0.760595486505819,53.29,0.427276199110188,"中國國民黨"
"54","南投縣","中寮鄉",0.785908288446972,70.31,0.117775975603716,"中國國民黨"
"55","桃園市","中壢區",0.807435516555331,48.8,0.654580976547809,"民主進步黨"
"56","新北市","五股區",0.768387728961639,52.23,0.47116164840444,"中國國民黨"
"57","新竹縣","五峰鄉",0.750887006880625,45.33,0.656490198280664,"中國國民黨"
"58","宜蘭縣","五結鄉",0.770236281905356,47.07,0.636363462726485,"中國國民黨"
"59","高雄市","仁武區",0.774195630223489,51.4,0.506217179423131,"中國國民黨"
"60","基隆市","仁愛區",0.763574481969634,55.87,0.366698553731223,"民主進步黨"
"61","南投縣","仁愛鄉",0.767913362179551,84.82,0.0946553145725643,"中國國民黨"
"62","臺南市","仁德區",0.771426951379718,36.41,1.11872274479461,"民主進步黨"
"63","雲林縣","元長鄉",0.726931134068786,53.11,0.368727422460528,"中國國民黨"
"64","高雄市","內門區",0.748222491332099,53.81,0.390489669823637,"中國國民黨"
"65","屏東縣","內埔鄉",0.758833204144621,61.3,0.237900822421893,"民主進步黨"
"66","臺北市","內湖區",0.77789240504908,43.7,0.780074153430389,"無"
"67","苗栗縣","公館鄉",0.784291946603166,61.4,0.277348447236426,"中國國民黨"
"68","臺南市","六甲區",0.73717722924066,43.24,0.704850206384505,"民主進步黨"
"69","嘉義縣","六腳鄉",0.752921014243015,60.65,0.241419644258887,"民主進步黨"
"70","高雄市","六龜區",0.738348205630609,54.29,0.360007746602706,"中國國民黨"
"71","臺中市","太平區",0.796310161051867,56.62,0.406411446576947,"中國國民黨"
"72","嘉義縣","太保市",0.759926114956076,51.8,0.467038831961537,"民主進步黨"
"73","臺東縣","太麻里鄉",0.74827813148655,63.74,0.173953767628727,"中國國民黨"
"74","臺北市","文山區",0.787535986078526,47.15,0.670277807165486,"中國國民黨"
"75","雲林縣","斗六市",0.791727962918543,55.08,0.437414602248625,"中國國民黨"
"76","雲林縣","斗南鎮",0.78187775470067,52.06,0.501878130427717,"中國國民黨"
"77","嘉義縣","水上鄉",0.750006993302014,50.45,0.486634278101117,"民主進步黨"
"78","南投縣","水里鄉",0.788855934511721,69.89,0.128710737604408,"中國國民黨"
"79","雲林縣","水林鄉",0.75194483414497,50.78,0.480789354361894,"民主進步黨"
"80","宜蘭縣","冬山鄉",0.771487826714345,45.83,0.683368594183602,"中國國民黨"
"81","臺中市","北屯區",0.805358441879924,60.67,0.327440978869167,"中國國民黨"
"82","彰化縣","北斗鎮",0.781911132634339,49.47,0.580576374842003,"中國國民黨"
"83","臺北市","北投區",0.765068875758164,41.8,0.830308315210919,"無"
"84","臺南市","北門區",0.761120417417838,42.63,0.785410315312779,"民主進步黨"
"85","連江縣","北竿鄉",0.858441558441558,77.38,0.10938428333104,"中國國民黨"
"86","新竹縣","北埔鄉",0.804129956549461,46.27,0.737907837798704,"中國國民黨"
"87","新竹市","北區",0.786336235686683,48.23,0.630388214154432,"民主進步黨"
"88","臺中市","北區",0.790196730654403,59.67,0.324278080533606,"中國國民黨"
"89","臺南市","北區",0.760388532402477,37.52,1.0266218880663,"中國國民黨"
"90","雲林縣","北港鎮",0.761031387896002,49.22,0.546183234246244,"中國國民黨"
"91","雲林縣","古坑鄉",0.768544271434507,54.35,0.414064896843619,"中國國民黨"
"92","雲林縣","四湖鄉",0.762918345823979,51.31,0.486880424525392,"中國國民黨"
"93","臺中市","外埔區",0.809143665170975,60.07,0.34700127379886,"中國國民黨"
"94","高雄市","左營區",0.779519830464771,61.99,0.257492870567463,"中國國民黨"
"95","臺南市","左鎮區",0.732841899150521,41.8,0.753210285049094,"民主進步黨"
"96","嘉義縣","布袋鎮",0.764339287030062,54.47,0.403229827483133,"民主進步黨"
"97","新北市","平溪區",0.747591150175964,53.28,0.403136543123056,"中國國民黨"
"98","桃園市","平鎮區",0.802053654044016,51.77,0.549263384284366,"民主進步黨"
"99","嘉義縣","民雄鄉",0.753507962238569,44.72,0.684946248297337,"民主進步黨"
"100","高雄市","永安區",0.750901299122228,49.62,0.513303706413196,"中國國民黨"
"101","新北市","永和區",0.798362119104403,67.46,0.183460004601842,"中國國民黨"
"102","臺南市","永康區",0.769893239641005,34.81,1.21170134915543,"中國國民黨"
"103","彰化縣","永靖鄉",0.773611265063205,46.77,0.654075828657698,"中國國民黨"
"104","臺南市","玉井區",0.772462106321124,42.17,0.83178113901144,"中國國民黨"
"105","花蓮縣","玉里鎮",0.757825419716476,76.13,0.00456400930451084,"中國國民黨"
"106","彰化縣","田中鎮",0.763706994511179,49.06,0.556679564841376,"中國國民黨"
"107","彰化縣","田尾鄉",0.778851099806936,49.86,0.562076012448729,"中國國民黨"
"108","高雄市","田寮區",0.735735943872631,53.56,0.373666810815219,"民主進步黨"
"109","高雄市","甲仙區",0.776564453656378,60.17,0.290617340296456,"中國國民黨"
"110","澎湖縣","白沙鄉",0.776129711425524,38.13,1.03548311415034,"中國國民黨"
"111","臺南市","白河區",0.747724910170969,46.44,0.610088092530079,"民主進步黨"
"112","臺中市","石岡區",0.77679481515686,59.43,0.30707524004183,"中國國民黨"
"113","新北市","石門區",0.776335146732636,58.7,0.32254709835202,"中國國民黨"
"114","新北市","石碇區",0.7303633963549,52.27,0.397289834235508,"民主進步黨"
"115","花蓮縣","光復鄉",0.774998642225587,77.36,0.00180796564837982,"中國國民黨"
"116","花蓮縣","吉安鄉",0.804296738941552,68.51,0.173984438682749,"中國國民黨"
"117","南投縣","名間鄉",0.780748191865146,64.75,0.205788713305245,"中國國民黨"
"118","臺中市","后里區",0.787190063469175,57.18,0.37668776402444,"中國國民黨"
"119","臺南市","安平區",0.757997426523526,36.84,1.05753915994443,"中國國民黨"
"120","臺南市","安定區",0.76199963255475,40.09,0.900722455861187,"民主進步黨"
"121","臺南市","安南區",0.756566492244033,38.42,0.96919961541914,"民主進步黨"
"122","基隆市","安樂區",0.785826813354279,54.96,0.429815890382603,"民主進步黨"
"123","新竹縣","尖石鄉",0.762164580461384,51.39,0.483099008486834,"中國國民黨"
"124","臺東縣","成功鎮",0.763190160786588,60.8,0.25524697497794,"中國國民黨"
"125","嘉義縣","朴子市",0.762909084348899,53.77,0.418837798677514,"民主進步黨"
"126","新北市","汐止區",0.780755417524867,61.28,0.274078683950501,"中國國民黨"
"127","臺東縣","池上鄉",0.745422505550684,58.33,0.277940177525602,"中國國民黨"
"128","南投縣","竹山鎮",0.789961878642061,68,0.161708645061855,"中國國民黨"
"129","新竹縣","竹北市",0.802181121517423,37.89,1.11713148988499,"民國黨"
"130","屏東縣","竹田鄉",0.747390664590502,61.83,0.208783219457386,"民主進步黨"
"131","新竹縣","竹東鎮",0.800025235680158,42.05,0.902557040856499,"中國國民黨"
"132","苗栗縣","竹南鎮",0.787010389662147,54.16,0.453121103512089,"中國國民黨"
"133","嘉義縣","竹崎鄉",0.769500237754227,42.08,0.828660260822783,"民主進步黨"
"134","彰化縣","竹塘鄉",0.752334453135288,47.2,0.593928926134084,"民主進步黨"
"135","臺中市","西屯區",0.796730501748172,60.3,0.321277780676902,"中國國民黨"
"136","嘉義市","西區",0.776346448948706,40.7,0.907485132552103,"民主進步黨"
"137","臺中市","西區",0.774563042252564,56.11,0.380436717612838,"中國國民黨"
"138","臺南市","西港區",0.758850683853968,43.79,0.732931454336534,"民主進步黨"
"139","苗栗縣","西湖鄉",0.785742657345433,60.1,0.307392108727843,"中國國民黨"
"140","澎湖縣","西嶼鄉",0.741507078966207,38.54,0.923993458656479,"中國國民黨"
"141","雲林縣","西螺鎮",0.769284783649865,48.96,0.571251600592044,"民主進步黨"
"142","彰化縣","伸港鄉",0.791564805937889,62.3,0.270569511938827,"中國國民黨"
"143","宜蘭縣","壯圍鄉",0.748039119075052,45.66,0.638281031701823,"中國國民黨"
"144","高雄市","杉林區",0.730097652726334,56.45,0.293352794909361,"中國國民黨"
"145","臺中市","沙鹿區",0.800595889839977,55.63,0.439144148552898,"中國國民黨"
"146","屏東縣","牡丹鄉",0.761210954747949,55.41,0.373779019577602,"中國國民黨"
"147","彰化縣","秀水鄉",0.772633142682769,58.9,0.311771040208437,"中國國民黨"
"148","花蓮縣","秀林鄉",0.745485725417065,80.55,0.0745056171110303,"中國國民黨"
"149","新竹縣","芎林鄉",0.783768593299458,40.07,0.955998485898322,"中國國民黨"
"150","屏東縣","車城鄉",0.735362820839555,64.93,0.132547082765371,"民主進步黨"
"151","高雄市","那瑪夏區",0.751202218232948,85.08,0.117063683318115,"中國國民黨"
"152","屏東縣","里港鄉",0.735155008393642,62.71,0.172309055005011,"民主進步黨"
"153","屏東縣","佳冬鄉",0.769815563840829,61.32,0.255406986041795,"民主進步黨"
"154","臺南市","佳里區",0.76458838292951,40.53,0.886475161434765,"民主進步黨"
"155","屏東縣","來義鄉",0.789994995630009,56.24,0.404685269612391,"中國國民黨"
"156","臺東縣","卑南鄉",0.751869427499514,59.3,0.26790797217456,"中國國民黨"
"157","花蓮縣","卓溪鄉",0.780418118780663,88.1,0.114167856094594,"中國國民黨"
"158","苗栗縣","卓蘭鎮",0.784458199202905,61.94,0.266480786572336,"中國國民黨"
"159","臺中市","和平區",0.795679700727758,70.15,0.134254740880625,"中國國民黨"
"160","彰化縣","和美鎮",0.781262509444845,59.04,0.323276608138288,"中國國民黨"
"161","新北市","坪林區",0.753236700869169,55.46,0.358162100377153,"民主進步黨"
"162","臺南市","官田區",0.738318739988446,45.37,0.627328058162765,"民主進步黨"
"163","宜蘭縣","宜蘭市",0.776753665813878,48.45,0.603206740585918,"中國國民黨"
"164","高雄市","岡山區",0.782339822074061,54.93,0.42424872032416,"中國國民黨"
"165","臺東縣","延平鄉",0.735232196863783,73.81,0.00388538563367713,"中國國民黨"
"166","臺南市","東山區",0.737702127489945,42.01,0.756015537943215,"民主進步黨"
"167","連江縣","東引鄉",0.882770870337478,59.1,0.493690135934818,"中國國民黨"
"168","嘉義縣","東石鄉",0.744061964046237,54.97,0.353578250038633,"民主進步黨"
"169","臺東縣","東河鄉",0.740515221347041,59.09,0.253198885339382,"中國國民黨"
"170","新竹市","東區",0.785376500265929,48.56,0.617332166939721,"民主進步黨"
"171","嘉義市","東區",0.75627580870738,43.64,0.732987645983914,"中國國民黨"
"172","臺中市","東區",0.778368919681459,53.03,0.467789778769487,"中國國民黨"
"173","臺南市","東區",0.757300583192146,40.61,0.864813058833158,"中國國民黨"
"174","屏東縣","東港鎮",0.743946050668171,50.58,0.470830467908602,"民主進步黨"
"175","臺中市","東勢區",0.793800898129385,62.23,0.275591994422923,"中國國民黨"
"176","雲林縣","東勢鄉",0.763204385382891,57.56,0.325928397121075,"中國國民黨"
"177","臺北市","松山區",0.769776395516129,43.36,0.775314565304726,"中國國民黨"
"178","新北市","板橋區",0.76713769282603,53.97,0.421415032103076,"中國國民黨"
"179","屏東縣","枋山鄉",0.727185871326416,62.52,0.163125194060166,"民主進步黨"
"180","屏東縣","枋寮鄉",0.739217711591161,50.44,0.465538682773912,"中國國民黨"
"181","新北市","林口區",0.791496486232878,59.08,0.339702921856598,"中國國民黨"
"182","雲林縣","林內鄉",0.764372810076544,49.63,0.540142675955157,"中國國民黨"
"183","高雄市","林園區",0.76588959457324,51.4,0.49005757699074,"民主進步黨"
"184","屏東縣","林邊鄉",0.735442957889177,59.45,0.237078146155049,"民主進步黨"
"185","彰化縣","社頭鄉",0.77940705547792,48.04,0.622412688338718,"中國國民黨"
"186","彰化縣","芬園鄉",0.772527081531162,47.37,0.630836144249867,"中國國民黨"
"187","花蓮縣","花蓮市",0.80561053955893,65.99,0.220807000392378,"中國國民黨"
"188","彰化縣","花壇鄉",0.777314941696374,55.34,0.404616808269558,"中國國民黨"
"189","彰化縣","芳苑鄉",0.770673635566587,47.78,0.612962820357026,"中國國民黨"
"190","雲林縣","虎尾鎮",0.778426904884107,55.93,0.391787779159855,"中國國民黨"
"191","新北市","金山區",0.751283095103766,53.89,0.394104834113502,"中國國民黨"
"192","金門縣","金沙鎮",0.84693144395598,57.2,0.480649377545419,"無"
"193","金門縣","金城鎮",0.83960950794832,54.28,0.546811915895947,"中國國民黨"
"194","臺東縣","金峰鄉",0.709433246959715,72.3,0.0187645270266732,"中國國民黨"
"195","金門縣","金湖鎮",0.827370039624496,54.42,0.520341858920426,"無"
"196","金門縣","金寧鄉",0.827387356485134,54.92,0.50653196738007,"中國國民黨"
"197","屏東縣","長治鄉",0.741107687447448,57.75,0.283303354887355,"民主進步黨"
"198","臺東縣","長濱鄉",0.737231856274062,60.49,0.218766500701044,"中國國民黨"
"199","嘉義縣","阿里山鄉",0.778608240668629,44.83,0.736801786010772,"民主進步黨"
"200","高雄市","阿蓮區",0.760894496917906,50.72,0.500186310958017,"民主進步黨"
"201","基隆市","信義區",0.795806049271536,50.35,0.580548260718045,"中國國民黨"
"202","臺北市","信義區",0.778258353949796,43.99,0.76917107058376,"中國國民黨"
"203","南投縣","信義鄉",0.743725028851219,80.96,0.0813673062608462,"中國國民黨"
"204","高雄市","前金區",0.739448500379911,53.83,0.373673602786385,"中國國民黨"
"205","高雄市","前鎮區",0.762284713983591,52.53,0.45114165997257,"中國國民黨"
"206","臺南市","南化區",0.747409062207233,41.26,0.811461614656405,"中國國民黨"
"207","臺中市","南屯區",0.787250463364116,58.19,0.352896482839176,"中國國民黨"
"208","屏東縣","南州鄉",0.750350561812603,54.91,0.36650985578693,"民主進步黨"
"209","苗栗縣","南庄鄉",0.760490831984335,66.42,0.14497264676955,"中國國民黨"
"210","南投縣","南投市",0.800520056422461,68.02,0.176889233199737,"中國國民黨"
"211","連江縣","南竿鄉",0.872013380638701,62.12,0.403756247003704,"中國國民黨"
"212","臺中市","南區",0.783246790486288,56.24,0.392686327322702,"中國國民黨"
"213","臺南市","南區",0.743532453662714,39.35,0.889536095712106,"民主進步黨"
"214","臺北市","南港區",0.773082677387076,43.37,0.782528654339581,"無"
"215","宜蘭縣","南澳鄉",0.799022616980538,88.73,0.0994898940825674,"中國國民黨"
"216","屏東縣","屏東市",0.76930480565766,52.39,0.468419174761711,"民主進步黨"
"217","臺南市","後壁區",0.760810438758818,45.95,0.655735448876645,"民主進步黨"
"218","苗栗縣","後龍鎮",0.758752748438696,49.69,0.526972727789689,"無"
"219","屏東縣","恆春鎮",0.748416897919365,58.05,0.28926252871553,"民主進步黨"
"220","屏東縣","春日鄉",0.745142908610638,57.38,0.298610855020282,"中國國民黨"
"221","臺南市","柳營區",0.760064672858181,42.68,0.780845062929196,"民主進步黨"
"222","高雄市","美濃區",0.776209158196053,61.09,0.270599375014,"中國國民黨"
"223","苗栗縣","苑裡鎮",0.768284951859744,54.92,0.398916518317087,"中國國民黨"
"224","高雄市","苓雅區",0.760211894457485,54.6,0.392329477028361,"中國國民黨"
"225","苗栗縣","苗栗市",0.816720638142699,61.27,0.332986189232413,"中國國民黨"
"226","高雄市","茂林區",0.780982005375482,91.83,0.149535004491471,"中國國民黨"
"227","高雄市","茄萣區",0.740433750189268,50.74,0.459270299939432,"民主進步黨"
"228","新竹市","香山區",0.789815627591859,54.43,0.451066741855335,"民主進步黨"
"229","宜蘭縣","員山鄉",0.752519359838451,44.47,0.692195547196877,"民主進步黨"
"230","彰化縣","員林市",0.780233491261715,49.95,0.562029011534964,"中國國民黨"
"231","彰化縣","埔心鄉",0.772261043893491,47.38,0.629930443000192,"中國國民黨"
"232","南投縣","埔里鎮",0.800808126967165,70.04,0.143358262374592,"中國國民黨"
"233","彰化縣","埔鹽鄉",0.794549199332726,60.82,0.30639460594003,"中國國民黨"
"234","新竹縣","峨眉鄉",0.77335338675379,53.52,0.444980169569862,"中國國民黨"
"235","屏東縣","崁頂鄉",0.744481461371201,59.33,0.254814531217261,"民主進步黨"
"236","桃園市","桃園區",0.788133837699989,52.11,0.512442597773918,"民主進步黨"
"237","高雄市","桃源區",0.75086750765755,88.51,0.151657996093605,"中國國民黨"
"238","新北市","泰山區",0.783662019228577,54.23,0.445071029372261,"中國國民黨"
"239","苗栗縣","泰安鄉",0.778100698646585,65.21,0.193222969861349,"中國國民黨"
"240","屏東縣","泰武鄉",0.743166024511783,52.21,0.423417016877576,"民主進步黨"
"241","臺東縣","海端鄉",0.712912823980018,74.82,0.0471627586473967,"中國國民黨"
"242","金門縣","烈嶼鄉",0.853167372211774,46.97,0.816409138198369,"無"
"243","臺中市","烏日區",0.786796811864527,56.91,0.382528223272759,"中國國民黨"
"244","新北市","烏來區",0.797061042212411,64.77,0.230602195788808,"中國國民黨"
"245","金門縣","烏坵鄉",0.876182432432432,69.86,0.254197584357905,"無"
"246","屏東縣","琉球鄉",0.754262025756343,69.26,0.0890297801853064,"中國國民黨"
"247","臺中市","神岡區",0.781881597445525,49.65,0.574786701803676,"民主進步黨"
"248","南投縣","草屯鎮",0.795877846480801,53.79,0.479601871129951,"中國國民黨"
"249","新北市","貢寮區",0.7424119821486,54.21,0.369511127372441,"民主進步黨"
"250","澎湖縣","馬公市",0.797691496653785,41.14,0.938968149377211,"中國國民黨"
"251","屏東縣","高樹鄉",0.729087354675104,63.26,0.152525062717522,"民主進步黨"
"252","南投縣","國姓鄉",0.78966560883476,68.21,0.157697711237004,"中國國民黨"
"253","彰化縣","埤頭鄉",0.789480852173276,50.67,0.55808338696127,"中國國民黨"
"254","臺南市","將軍區",0.762368056037384,45.68,0.668931821447863,"民主進步黨"
"255","雲林縣","崙背鄉",0.761569130619358,54.85,0.388457849807399,"中國國民黨"
"256","澎湖縣","望安鄉",0.749544268174216,44.92,0.668620365481336,"民主進步黨"
"257","嘉義縣","梅山鄉",0.76544347653708,43.22,0.771039973477742,"民主進步黨"
"258","高雄市","梓官區",0.754676511197366,51.87,0.454938328894094,"民主進步黨"
"259","臺中市","梧棲區",0.789355375784018,51.14,0.543518529104454,"中國國民黨"
"260","新北市","淡水區",0.779365203956219,60.33,0.291836903623768,"中國國民黨"
"261","新北市","深坑區",0.77532669562202,59.97,0.292857588164116,"中國國民黨"
"262","臺中市","清水區",0.788092719949366,52.13,0.511783464318753,"中國國民黨"
"263","連江縣","莒光鄉",0.847233615896454,67.16,0.261515211281201,"中國國民黨"
"264","苗栗縣","通霄鎮",0.748792500135663,49.99,0.497884577186764,"無"
"265","苗栗縣","造橋鄉",0.784530304415044,60.51,0.29653000233853,"中國國民黨"
"266","南投縣","魚池鄉",0.780696948566496,68.99,0.131608854278151,"中國國民黨"
"267","高雄市","鳥松區",0.758809488517622,52.23,0.4528230681938,"中國國民黨"
"268","南投縣","鹿谷鄉",0.790882271886253,72.48,0.0911731124258464,"中國國民黨"
"269","嘉義縣","鹿草鄉",0.753359555643626,60.44,0.246458563275357,"民主進步黨"
"270","臺東縣","鹿野鄉",0.743165563647351,52.09,0.426695265208967,"中國國民黨"
"271","彰化縣","鹿港鎮",0.785218576124785,57.8,0.358509647274714,"中國國民黨"
"272","雲林縣","麥寮鄉",0.78246025462724,68.02,0.150338510184122,"中國國民黨"
"273","臺南市","麻豆區",0.741182482081556,48.58,0.525694693457299,"民主進步黨"
"274","臺南市","善化區",0.749999676160139,39.4,0.903552477563805,"民主進步黨"
"275","花蓮縣","富里鄉",0.746765723990146,77.81,0.0402702429120348,"中國國民黨"
"276","桃園市","復興區",0.780320522509505,52.38,0.489729901698177,"民主進步黨"
"277","新竹縣","湖口鄉",0.800963460471229,39.87,1.00893769869884,"中國國民黨"
"278","高雄市","湖內區",0.738402205747604,49.67,0.486616077607416,"中國國民黨"
"279","澎湖縣","湖西鄉",0.798623793317155,39.34,1.03005539734915,"民主進步黨"
"280","嘉義縣","番路鄉",0.781422924325142,36.38,1.14794646598445,"中國國民黨"
"281","雲林縣","莿桐鄉",0.73964867069554,48.24,0.533268388672347,"民主進步黨"
"282","南投縣","集集鎮",0.780880119091156,68.63,0.137811626243853,"中國國民黨"
"283","臺南市","新化區",0.756713282290191,38.46,0.967533235283908,"民主進步黨"
"284","臺南市","新市區",0.765147600637622,37.42,1.04475574729455,"民主進步黨"
"285","新北市","新店區",0.799147923126837,68.73,0.162735229342117,"中國國民黨"
"286","臺中市","新社區",0.794730117118557,58.51,0.358280835957199,"中國國民黨"
"287","花蓮縣","新城鄉",0.764672112281321,71.41,0.070819370230109,"中國國民黨"
"288","桃園市","新屋區",0.776145148632582,61.28,0.266555399204605,"民主進步黨"
"289","新竹縣","新埔鎮",0.796607601507645,35.99,1.21341373022408,"中國國民黨"
"290","屏東縣","新埤鄉",0.727096757343794,57.1,0.273374356118729,"民主進步黨"
"291","新北市","新莊區",0.772247876237999,51.72,0.4931320112877,"中國國民黨"
"292","嘉義縣","新港鄉",0.751385408222615,58.72,0.279607302831428,"民主進步黨"
"293","屏東縣","新園鄉",0.738334680514609,58.2,0.268616289544002,"民主進步黨"
"294","高雄市","新興區",0.740530106676459,53.34,0.388320409967115,"中國國民黨"
"295","臺南市","新營區",0.769021093273045,36.98,1.0795594734263,"中國國民黨"
"296","新竹縣","新豐鄉",0.792924393007736,36.97,1.14477790913642,"民國黨"
"297","基隆市","暖暖區",0.782254103065799,53.24,0.469297714248307,"民主進步黨"
"298","桃園市","楊梅區",0.806603155176464,51.8,0.557148948217113,"民主進步黨"
"299","臺南市","楠西區",0.776698431194664,48.56,0.599461349247661,"中國國民黨"
"300","高雄市","楠梓區",0.775943732976009,56.58,0.371409920424195,"中國國民黨"
"301","嘉義縣","溪口鄉",0.743942307376186,54.43,0.366787263230178,"民主進步黨"
"302","彰化縣","溪州鄉",0.764607578957887,48.28,0.583694239763642,"中國國民黨"
"303","彰化縣","溪湖鎮",0.78636469520873,53.67,0.465184824312894,"中國國民黨"
"304","屏東縣","獅子鄉",0.777747357268066,64.02,0.214850604917317,"中國國民黨"
"305","苗栗縣","獅潭鄉",0.793134262138338,69.92,0.134345340586868,"中國國民黨"
"306","新北市","瑞芳區",0.768430185152561,62.49,0.229685045851434,"中國國民黨"
"307","花蓮縣","瑞穗鄉",0.767486659648912,75.78,0.0127826070848673,"中國國民黨"
"308","嘉義縣","義竹鄉",0.761811389507083,70.93,0.0740326935106204,"民主進步黨"
"309","屏東縣","萬丹鄉",0.74574661594613,58.29,0.279373161684903,"民主進步黨"
"310","新北市","萬里區",0.769901115786166,57.05,0.349519922499854,"中國國民黨"
"311","臺北市","萬華區",0.759929409372801,41.59,0.827192616909835,"無"
"312","花蓮縣","萬榮鄉",0.712469124890406,83.7,0.148782407538344,"中國國民黨"
"313","屏東縣","萬巒鄉",0.741674580601446,66.98,0.107307525532168,"民主進步黨"
"314","高雄市","路竹區",0.760702439973832,52.43,0.450891550589037,"中國國民黨"
"315","臺東縣","達仁鄉",0.763084431093335,69.11,0.104159211537165,"中國國民黨"
"316","高雄市","鼓山區",0.770396039771267,57.04,0.350624193147383,"中國國民黨"
"317","花蓮縣","壽豐鄉",0.757840404244088,71.53,0.0594721155376596,"中國國民黨"
"318","彰化縣","彰化市",0.774065199976569,53.12,0.457201054172757,"中國國民黨"
"319","高雄市","旗山區",0.757498297992482,52.34,0.447264612136955,"中國國民黨"
"320","高雄市","旗津區",0.739428847730108,53.27,0.388077431443792,"民主進步黨"
"321","屏東縣","滿州鄉",0.755544119244715,60.64,0.245950064717539,"民主進步黨"
"322","屏東縣","瑪家鄉",0.743782183572143,51.4,0.447047049751251,"中國國民黨"
