"","countryname","townname","ref","vot","rate","party"
"343","臺南市","龍崎區",31.14375,29.24,1.06510772913817,"民主進步黨"
"344","桃園市","龍潭區",40.2096875,47.81,0.841030903576658,"民主進步黨"
"345","桃園市","龜山區",35.6592307692308,55.18,0.646234700421,"民主進步黨"
"346","高雄市","彌陀區",38.6138888888889,52.77,0.731739414229465,"中國國民黨"
"347","宜蘭縣","礁溪鄉",37.59,45.91,0.818775865824439,"中國國民黨"
"348","臺南市","歸仁區",36.3071739130435,37.57,0.966387381236185,"民主進步黨"
"349","臺中市","豐原區",44.1009090909091,51.64,0.854006760087318,"中國國民黨"
"350","花蓮縣","豐濱鄉",24.8728571428571,77.7,0.320113991542563,"中國國民黨"
"351","新北市","雙溪區",33.5329411764706,55.82,0.600733449954686,"中國國民黨"
"352","宜蘭縣","羅東鎮",41.1292,52.71,0.780292164674635,"中國國民黨"
"353","臺東縣","關山鎮",34.7211111111111,61.09,0.568359978901802,"中國國民黨"
"354","新竹縣","關西鎮",41.3585185185185,35.7,1.15850191928623,"中國國民黨"
"355","臺南市","關廟區",35.3640625,37.11,0.952952371328483,"民主進步黨"
"356","臺中市","霧峰區",43.8381395348837,55.83,0.785207586152315,"中國國民黨"
"357","屏東縣","霧臺鄉",35.94,52.81,0.680552925582276,"民主進步黨"
"358","新竹縣","寶山鄉",43.4466666666667,45.93,0.945932215690544,"中國國民黨"
"359","桃園市","蘆竹區",37.1556578947368,58.15,0.63896230257501,"民主進步黨"
"360","新北市","蘆洲區",37.65,49.44,0.761529126213592,"中國國民黨"
"361","宜蘭縣","蘇澳鎮",37.1076744186047,49.44,0.750559757657861,"中國國民黨"
"362","臺東縣","蘭嶼鄉",23.175,51.86,0.446876205167759,"中國國民黨"
"363","新北市","鶯歌區",37.847,53.49,0.707552813610021,"中國國民黨"
"364","屏東縣","麟洛鄉",39.325,62.31,0.631118600545659,"民主進步黨"
"365","臺南市","鹽水區",31.0354838709677,45.92,0.675859840395639,"民主進步黨"
"366","屏東縣","鹽埔鄉",34.439,56.37,0.610945538406954,"民主進步黨"
"367","高雄市","鹽埕區",38.6075,48.28,0.799658243579122,"中國國民黨"
"368","桃園市","觀音區",36.4448780487805,62.65,0.581721916181652,"民主進步黨"
