"","countryname","townname","ref","vot","rate","party"
"1","臺南市","七股區",0.726637793476236,43.39,0.674666497986256,"民主進步黨"
"2","澎湖縣","七美鄉",0.678956749373896,51.36,0.32195628772176,"中國國民黨"
"3","基隆市","七堵區",0.673682786456566,57.5,0.171622237315766,"民主進步黨"
"4","屏東縣","九如鄉",0.690555178922319,67.75,0.019269636785711,"民主進步黨"
"5","彰化縣","二水鄉",0.719623872725504,49.11,0.46533063067706,"民主進步黨"
"6","彰化縣","二林鎮",0.711887491741116,54.42,0.308135780487167,"中國國民黨"
"7","雲林縣","二崙鄉",0.684246837394055,48.78,0.402720043858251,"民主進步黨"
"8","新北市","八里區",0.667212973631733,54,0.235579580799505,"中國國民黨"
"9","桃園市","八德區",0.676051799702971,54.93,0.230751501370783,"民主進步黨"
"10","高雄市","三民區",0.681233547586408,52.79,0.290459457447259,"中國國民黨"
"11","屏東縣","三地門鄉",0.723857364416182,56.14,0.289378988985005,"中國國民黨"
"12","新北市","三芝區",0.654716761610791,59.4,0.102216770388537,"中國國民黨"
"13","宜蘭縣","三星鄉",0.688759928382812,47.48,0.450631694150825,"中國國民黨"
"14","新北市","三重區",0.642822045040702,50.22,0.280012037118085,"民主進步黨"
"15","新北市","三峽區",0.664070660008983,57.36,0.157724302665591,"中國國民黨"
"16","苗栗縣","三義鄉",0.712436250456373,59.08,0.2058839716594,"中國國民黨"
"17","苗栗縣","三灣鄉",0.705696372910569,67.26,0.0492066204439021,"中國國民黨"
"18","臺南市","下營區",0.702397097540743,42.59,0.64920661549834,"民主進步黨"
"19","雲林縣","口湖鄉",0.69792391365241,53.85,0.296051835937623,"中國國民黨"
"20","新北市","土城區",0.647599672126401,56.15,0.153338685888515,"中國國民黨"
"21","雲林縣","土庫鎮",0.685709281176528,58.4,0.174159728042,"中國國民黨"
"22","臺北市","士林區",0.622450677685668,41.21,0.510436005061073,"無"
"23","臺南市","大內區",0.720352880689715,39.13,0.840922260898836,"民主進步黨"
"24","臺中市","大甲區",0.694058830096663,54.71,0.26861420233351,"中國國民黨"
"25","臺北市","大同區",0.614853533167695,45.29,0.357592256939048,"無"
"26","宜蘭縣","大同鄉",0.789080432816322,86.02,0.0826779437150406,"中國國民黨"
"27","臺中市","大安區",0.692491141341035,56.62,0.223050408585368,"中國國民黨"
"28","臺北市","大安區",0.626967489342502,45.73,0.371020094779143,"中國國民黨"
"29","彰化縣","大村鄉",0.691808509684997,50.73,0.363706898649709,"中國國民黨"
"30","臺中市","大肚區",0.691611505667936,56.1,0.232819083187052,"中國國民黨"
"31","臺中市","大里區",0.68613437304667,54.63,0.25596626953445,"中國國民黨"
"32","嘉義縣","大林鎮",0.699034477213651,45.35,0.54142111844245,"民主進步黨"
"33","臺東縣","大武鄉",0.733479956034116,62.83,0.167404036342696,"中國國民黨"
"34","高雄市","大社區",0.664078373000765,49.52,0.341030640146941,"民主進步黨"
"35","彰化縣","大城鄉",0.715815120057218,50.78,0.409639858324573,"中國國民黨"
"36","嘉義縣","大埔鄉",0.704865123874753,56.07,0.257116325797669,"民主進步黨"
"37","雲林縣","大埤鄉",0.688694593254403,53.96,0.276305769559679,"中國國民黨"
